Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
20-21,FALL,School,SHSS,-,-,-,-,-,-,-,-,-,-,0.531,,-,101,4.22,-,0.84,-,4.33,-,0.83,-
20-21,FALL,Dept / Course Group,SHSS,HUMA,-,-,-,-,-,-,-,-,-,0.476,,-,39,4.14,-,0.91,-,4.27,-,0.87,-
20-21,FALL,Dept / Course Group,SHSS,HMMA,-,-,-,-,-,-,-,-,-,0.568,,-,2,4.41,-,0.8,-,4.36,-,0.77,-
20-21,FALL,Dept / Course Group,SHSS,MGCS,-,-,-,-,-,-,-,-,-,0.878,,-,4,4.49,-,0.67,-,4.6,-,0.71,-
20-21,FALL,Dept / Course Group,SHSS,MILE,-,-,-,-,-,-,-,-,-,0.813,,-,8,4.36,-,0.69,-,4.46,-,0.67,-
20-21,FALL,Dept / Course Group,SHSS,MASS,-,-,-,-,-,-,-,-,-,0.709,,-,4,4.48,-,0.84,-,4.51,-,0.81,-
20-21,FALL,Dept / Course Group,SHSS,SOSC,-,-,-,-,-,-,-,-,-,0.498,,-,38,4.2,-,0.82,-,4.3,-,0.84,-
20-21,FALL,Dept / Course Group,SHSS,HART,-,-,-,-,-,-,-,-,-,0.6,,-,6,4.21,-,0.85,-,4.26,-,0.92,-
20-21,FALL,Course,SHSS,HUMA,HUMA,1000A,-,20-21-FALL-HUMA-1000A,-,-,-,-,-,0.428,,0.413,1,3.94,3.98,0.86,0.77,4.07,4.1,0.87,0.77
20-21,FALL,Section,SHSS,HUMA,HUMA,1000A,L1,20-21-FALL-HUMA-1000A,20-21-FALL-HUMA-1000A-L1,-,-,-,395,0.428,,0.413,-,3.94,3.98,0.86,0.77,4.07,4.1,0.87,0.77
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1000A,L1,20-21-FALL-HUMA-1000A,20-21-FALL-HUMA-1000A-L1,20-21-FALL-HUMA-1000A-L1-SI1,"PAN, Ping",hmpanping,395,0.428,,0.413,-,3.94,3.98,0.86,0.77,4.07,4.1,0.87,0.77
20-21,FALL,Course,SHSS,HUMA,HUMA,1000B,-,20-21-FALL-HUMA-1000B,-,-,-,-,-,0.371,,0.356,1,4.05,4.09,0.87,0.77,4.27,4.31,0.81,0.72
20-21,FALL,Section,SHSS,HUMA,HUMA,1000B,L1,20-21-FALL-HUMA-1000B,20-21-FALL-HUMA-1000B-L1,-,-,-,396,0.371,,0.356,-,4.05,4.09,0.87,0.77,4.27,4.31,0.81,0.72
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1000B,L1,20-21-FALL-HUMA-1000B,20-21-FALL-HUMA-1000B-L1,20-21-FALL-HUMA-1000B-L1-SI1,"NAM, Sai Lok",shlewis,396,0.371,,0.356,-,4.05,4.09,0.87,0.77,4.27,4.31,0.81,0.72
20-21,FALL,Course,SHSS,HUMA,HUMA,1000G,-,20-21-FALL-HUMA-1000G,-,-,-,-,-,0.491,,0.476,1,4.12,4.15,0.82,0.75,4.27,4.31,0.76,0.67
20-21,FALL,Section,SHSS,HUMA,HUMA,1000G,L1,20-21-FALL-HUMA-1000G,20-21-FALL-HUMA-1000G-L1,-,-,-,397,0.491,,0.476,-,4.12,4.15,0.82,0.75,4.27,4.31,0.76,0.67
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1000G,L1,20-21-FALL-HUMA-1000G,20-21-FALL-HUMA-1000G-L1,20-21-FALL-HUMA-1000G-L1-SI2,"WONG, Simon Man Ho",hmmhwong,397,0.491,,0.476,-,4.12,4.15,0.82,0.75,4.27,4.31,0.76,0.67
20-21,FALL,Course,SHSS,HUMA,HUMA,1030,-,20-21-FALL-HUMA-1030,-,-,-,-,-,0.39,,-,1,3.27,-,1.34,-,3.3,-,1.32,-
20-21,FALL,Section,SHSS,HUMA,HUMA,1030,L1,20-21-FALL-HUMA-1030,20-21-FALL-HUMA-1030-L1,-,-,-,77,0.39,,-,-,3.27,-,1.34,-,3.3,-,1.32,-
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1030,L1,20-21-FALL-HUMA-1030,20-21-FALL-HUMA-1030-L1,20-21-FALL-HUMA-1030-L1-SI,"LI, Dechao",hmdcli,77,0.39,,0.364,-,3.27,3.29,1.34,1.27,3.3,3.32,1.32,1.25
20-21,FALL,Course,SHSS,HUMA,HUMA,1100,-,20-21-FALL-HUMA-1100,-,-,-,-,-,0.604,,-,1,4.28,-,0.65,-,4.38,-,0.56,-
20-21,FALL,Section,SHSS,HUMA,HUMA,1100,L1,20-21-FALL-HUMA-1100,20-21-FALL-HUMA-1100-L1,-,-,-,48,0.604,,-,-,4.28,-,0.65,-,4.38,-,0.56,-
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1100,L1,20-21-FALL-HUMA-1100,20-21-FALL-HUMA-1100-L1,20-21-FALL-HUMA-1100-L1-SI,"PAGE, Timothy M.",hmtpage,48,0.604,,0.563,-,4.28,4.3,0.65,0.61,4.38,4.41,0.56,0.5
20-21,FALL,Course,SHSS,HUMA,HUMA,1102,-,20-21-FALL-HUMA-1102,-,-,-,-,-,0.429,,-,1,4.52,-,0.87,-,4.61,-,0.61,-
20-21,FALL,Section,SHSS,HUMA,HUMA,1102,L1,20-21-FALL-HUMA-1102,20-21-FALL-HUMA-1102-L1,-,-,-,77,0.429,,-,-,4.52,-,0.87,-,4.61,-,0.61,-
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1102,L1,20-21-FALL-HUMA-1102,20-21-FALL-HUMA-1102-L1,20-21-FALL-HUMA-1102-L1-SI,"DROSCHA, Isaac",droscha,77,0.429,,0.403,-,4.52,4.58,0.87,0.76,4.61,4.65,0.61,0.55
20-21,FALL,Course,SHSS,HUMA,HUMA,1210,-,20-21-FALL-HUMA-1210,-,-,-,-,-,0.667,,-,1,4.22,-,0.79,-,4.3,-,0.73,-
20-21,FALL,Section,SHSS,HUMA,HUMA,1210,L1,20-21-FALL-HUMA-1210,20-21-FALL-HUMA-1210-L1,-,-,-,69,0.667,,-,-,4.22,-,0.79,-,4.3,-,0.73,-
20-21,FALL,Instructor,SHSS,HUMA,HUMA,1210,L1,20-21-FALL-HUMA-1210,20-21-FALL-HUMA-1210-L1,20-21-FALL-HUMA-1210-L1-SI,"DU, Daisy Yan",daisyyandu,69,0.667,,0.638,-,4.22,4.25,0.79,0.72,4.3,4.34,0.73,0.65
20-21,FALL,Course,SHSS,HUMA,HUMA,1231,-,20-21-FALL-HUMA-1231,-,-,-,-,-,0.5,,-,1,3.66,-,0.99,-,3.66,-,1.1,-
