Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
16-17,SPRING,School,SHSS,-,-,-,-,-,-,-,-,-,-,0.532,,-,103,74.5,-,25.4,-,79.8,-,23.8,-
16-17,SPRING,Dept / Course Group,SHSS,SSMA,-,-,-,-,-,-,-,-,-,0.886,,-,4,89.2,-,17.4,-,92.7,-,15.9,-
16-17,SPRING,Dept / Course Group,SHSS,HUMA,-,-,-,-,-,-,-,-,-,0.544,,-,44,69.6,-,27.2,-,75.8,-,25.6,-
16-17,SPRING,Dept / Course Group,SHSS,HMMA,-,-,-,-,-,-,-,-,-,0.655,,-,2,90.8,-,18.8,-,92.8,-,12.9,-
16-17,SPRING,Dept / Course Group,SHSS,MGCS,-,-,-,-,-,-,-,-,-,0.663,,-,3,87.3,-,20,-,91,-,15.6,-
16-17,SPRING,Dept / Course Group,SHSS,MALE,-,-,-,-,-,-,-,-,-,0.909,,-,8,89,-,14.1,-,91.9,-,12.5,-
16-17,SPRING,Dept / Course Group,SHSS,SOSC,-,-,-,-,-,-,-,-,-,0.484,,-,42,77.1,-,23.2,-,81.6,-,22.3,-
16-17,SPRING,Course,SHSS,SSMA,SSMA,5030,-,16-17-SPRING-SSMA-5030,-,-,-,-,-,0.926,,0.852,1,89,90.2,17.8,16.4,94,95.7,13.1,9.7
16-17,SPRING,Section,SHSS,SSMA,SSMA,5030,L1,16-17-SPRING-SSMA-5030,16-17-SPRING-SSMA-5030-L1,-,-,-,27,0.926,,0.852,-,89,90.2,17.8,16.4,94,95.7,13.1,9.7
16-17,SPRING,Instructor,SHSS,SSMA,SSMA,5030,L1,16-17-SPRING-SSMA-5030,16-17-SPRING-SSMA-5030-L1,16-17-SPRING-SSMA-5030-L1-SI,"CAMPBELL,Cameron Dougall",camcam,27,0.926,,0.852,-,89,90.2,17.8,16.4,94,95.7,13.1,9.7
16-17,SPRING,Course,SHSS,SSMA,SSMA,5110,-,16-17-SPRING-SSMA-5110,-,-,-,-,-,0.923,,0.769,1,95.8,97.5,9.7,7.9,95.8,97.5,9.7,7.9
16-17,SPRING,Section,SHSS,SSMA,SSMA,5110,L1,16-17-SPRING-SSMA-5110,16-17-SPRING-SSMA-5110-L1,-,-,-,13,0.923,,0.769,-,95.8,97.5,9.7,7.9,95.8,97.5,9.7,7.9
