Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
20-21,SPRING,School,SHSS,-,-,-,-,-,-,-,-,-,-,0.484,,-,113,4.23,-,0.9,-,4.32,-,0.85,-
20-21,SPRING,Dept / Course Group,SHSS,HUMA,-,-,-,-,-,-,-,-,-,0.453,,-,44,4.16,-,0.93,-,4.28,-,0.85,-
20-21,SPRING,Dept / Course Group,SHSS,HMMA,-,-,-,-,-,-,-,-,-,0.656,,-,2,4.67,-,0.66,-,4.71,-,0.64,-
20-21,SPRING,Dept / Course Group,SHSS,MGCS,-,-,-,-,-,-,-,-,-,0.71,,-,5,4.72,-,0.51,-,4.78,-,0.46,-
20-21,SPRING,Dept / Course Group,SHSS,MILE,-,-,-,-,-,-,-,-,-,0.87,,-,8,4.42,-,0.72,-,4.48,-,0.71,-
20-21,SPRING,Dept / Course Group,SHSS,MASS,-,-,-,-,-,-,-,-,-,0.679,,-,4,4.67,-,0.63,-,4.68,-,0.59,-
20-21,SPRING,Dept / Course Group,SHSS,HSS,-,-,-,-,-,-,-,-,-,0.526,Y,-,1,4.5,-,0.71,-,4.6,-,0.7,-
20-21,SPRING,Dept / Course Group,SHSS,SOSC,-,-,-,-,-,-,-,-,-,0.459,,-,43,4.19,-,0.91,-,4.27,-,0.88,-
20-21,SPRING,Dept / Course Group,SHSS,HART,-,-,-,-,-,-,-,-,-,0.504,,-,6,4.04,-,1.01,-,4.09,-,0.98,-
20-21,SPRING,Course,SHSS,HUMA,HUMA,1000A,-,20-21-SPRING-HUMA-1000A,-,-,-,-,-,0.408,,0.393,1,3.91,3.95,0.94,0.86,4.07,4.12,0.85,0.74
20-21,SPRING,Section,SHSS,HUMA,HUMA,1000A,L1,20-21-SPRING-HUMA-1000A,20-21-SPRING-HUMA-1000A-L1,-,-,-,397,0.408,,0.393,-,3.91,3.95,0.94,0.86,4.07,4.12,0.85,0.74
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1000A,L1,20-21-SPRING-HUMA-1000A,20-21-SPRING-HUMA-1000A-L1,20-21-SPRING-HUMA-1000A-L1-SI1,"PAN, Ping",hmpanping,397,0.408,,0.393,-,3.91,3.95,0.94,0.86,4.07,4.12,0.85,0.74
20-21,SPRING,Course,SHSS,HUMA,HUMA,1000B,-,20-21-SPRING-HUMA-1000B,-,-,-,-,-,0.404,,0.386,2,4.19,4.25,0.91,0.78,4.4,4.43,0.73,0.64
20-21,SPRING,Section,SHSS,HUMA,HUMA,1000B,L1,20-21-SPRING-HUMA-1000B,20-21-SPRING-HUMA-1000B-L1,-,-,-,398,0.402,,0.387,-,4.21,4.25,0.9,0.8,4.39,4.44,0.75,0.66
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1000B,L1,20-21-SPRING-HUMA-1000B,20-21-SPRING-HUMA-1000B-L1,20-21-SPRING-HUMA-1000B-L1-SI2,"NAM, Sai Lok",shlewis,398,0.402,,0.387,-,4.21,4.25,0.9,0.8,4.39,4.44,0.75,0.66
20-21,SPRING,Section,SHSS,HUMA,HUMA,1000B,L2,20-21-SPRING-HUMA-1000B,20-21-SPRING-HUMA-1000B-L2,-,-,-,40,0.425,Y,0.375,-,4.06,4.2,0.97,0.56,4.41,4.4,0.51,0.51
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1000B,L2,20-21-SPRING-HUMA-1000B,20-21-SPRING-HUMA-1000B-L2,20-21-SPRING-HUMA-1000B-L2-SI1,"NAM, Sai Lok",shlewis,40,0.425,Y,0.375,-,4.06,4.2,0.97,0.56,4.41,4.4,0.51,0.51
20-21,SPRING,Course,SHSS,HUMA,HUMA,1000D,-,20-21-SPRING-HUMA-1000D,-,-,-,-,-,0.453,,0.436,1,3.78,3.81,0.99,0.92,3.94,3.96,0.89,0.83
20-21,SPRING,Section,SHSS,HUMA,HUMA,1000D,L1,20-21-SPRING-HUMA-1000D,20-21-SPRING-HUMA-1000D-L1,-,-,-,349,0.453,,0.436,-,3.78,3.81,0.99,0.92,3.94,3.96,0.89,0.83
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1000D,L1,20-21-SPRING-HUMA-1000D,20-21-SPRING-HUMA-1000D-L1,20-21-SPRING-HUMA-1000D-L1-SI2,"ZHANG, Lawrence LC",hmlczhang,349,0.453,,0.436,-,3.78,3.81,0.99,0.92,3.94,3.96,0.89,0.83
20-21,SPRING,Course,SHSS,HUMA,HUMA,1001B,-,20-21-SPRING-HUMA-1001B,-,-,-,-,-,0.592,,-,1,4.17,-,0.93,-,4.21,-,0.9,-
20-21,SPRING,Section,SHSS,HUMA,HUMA,1001B,L1,20-21-SPRING-HUMA-1001B,20-21-SPRING-HUMA-1001B-L1,-,-,-,49,0.592,,-,-,4.17,-,0.93,-,4.21,-,0.9,-
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1001B,L1,20-21-SPRING-HUMA-1001B,20-21-SPRING-HUMA-1001B-L1,20-21-SPRING-HUMA-1001B-L1-SI,"CHAN, Charles Wing Hoi",hmwhchan,49,0.592,,0.551,-,4.17,4.22,0.93,0.85,4.21,4.26,0.9,0.81
20-21,SPRING,Course,SHSS,HUMA,HUMA,1010,-,20-21-SPRING-HUMA-1010,-,-,-,-,-,0.724,,-,1,4,-,0.54,-,4.07,-,0.51,-
20-21,SPRING,Section,SHSS,HUMA,HUMA,1010,L1,20-21-SPRING-HUMA-1010,20-21-SPRING-HUMA-1010-L1,-,-,-,58,0.724,,-,-,4,-,0.54,-,4.07,-,0.51,-
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1010,L1,20-21-SPRING-HUMA-1010,20-21-SPRING-HUMA-1010-L1,20-21-SPRING-HUMA-1010-L1-SI,"QIN, Zhen",hmzqin,58,0.724,,0.69,-,4,4,0.54,0.51,4.07,4.08,0.51,0.47
20-21,SPRING,Course,SHSS,HUMA,HUMA,1020,-,20-21-SPRING-HUMA-1020,-,-,-,-,-,0.529,,-,1,4.39,-,0.6,-,4.61,-,0.49,-
20-21,SPRING,Section,SHSS,HUMA,HUMA,1020,L1,20-21-SPRING-HUMA-1020,20-21-SPRING-HUMA-1020-L1,-,-,-,68,0.529,,-,-,4.39,-,0.6,-,4.61,-,0.49,-
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1020,L1,20-21-SPRING-HUMA-1020,20-21-SPRING-HUMA-1020-L1,20-21-SPRING-HUMA-1020-L1-SI,"SUN, Jingtao",hmjtsun,68,0.529,,0.5,-,4.39,4.41,0.6,0.56,4.61,4.62,0.49,0.49
20-21,SPRING,Course,SHSS,HUMA,HUMA,1060,-,20-21-SPRING-HUMA-1060,-,-,-,-,-,0.38,,-,1,4.3,-,1.06,-,4.5,-,0.78,-
20-21,SPRING,Section,SHSS,HUMA,HUMA,1060,L1,20-21-SPRING-HUMA-1060,20-21-SPRING-HUMA-1060-L1,-,-,-,79,0.38,,-,-,4.3,-,1.06,-,4.5,-,0.78,-
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1060,L1,20-21-SPRING-HUMA-1060,20-21-SPRING-HUMA-1060-L1,20-21-SPRING-HUMA-1060-L1-SI,"ZHANG, Min",hmzm,79,0.38,,0.354,-,4.3,4.39,1.06,0.88,4.5,4.57,0.78,0.63
20-21,SPRING,Course,SHSS,HUMA,HUMA,1100,-,20-21-SPRING-HUMA-1100,-,-,-,-,-,0.303,Y,-,1,4.43,-,0.79,-,4.65,-,0.49,-
20-21,SPRING,Section,SHSS,HUMA,HUMA,1100,L1,20-21-SPRING-HUMA-1100,20-21-SPRING-HUMA-1100-L1,-,-,-,76,0.303,Y,-,-,4.43,-,0.79,-,4.65,-,0.49,-
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1100,L1,20-21-SPRING-HUMA-1100,20-21-SPRING-HUMA-1100-L1,20-21-SPRING-HUMA-1100-L1-SI,"DROSCHA, Isaac",droscha,76,0.303,Y,0.276,-,4.43,4.52,0.79,0.6,4.65,4.67,0.49,0.48
20-21,SPRING,Course,SHSS,HUMA,HUMA,1102,-,20-21-SPRING-HUMA-1102,-,-,-,-,-,0.742,,-,1,4.28,-,0.75,-,4.37,-,0.71,-
20-21,SPRING,Section,SHSS,HUMA,HUMA,1102,L1,20-21-SPRING-HUMA-1102,20-21-SPRING-HUMA-1102-L1,-,-,-,62,0.742,,-,-,4.28,-,0.75,-,4.37,-,0.71,-
20-21,SPRING,Instructor,SHSS,HUMA,HUMA,1102,L1,20-21-SPRING-HUMA-1102,20-21-SPRING-HUMA-1102-L1,20-21-SPRING-HUMA-1102-L1-SI,"KAILA, Ilari",kaila,62,0.742,,0.71,-,4.28,4.32,0.75,0.67,4.37,4.41,0.71,0.62
20-21,SPRING,Course,SHSS,HUMA,HUMA,1420,-,20-21-SPRING-HUMA-1420,-,-,-,-,-,0.439,Y,-,1,3,-,1.53,-,3.11,-,1.41,-
