Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
18-19,FALL,School,SENG,-,-,-,-,-,-,-,-,-,-,0.49,,-,213,76.3,-,23.9,-,80.7,-,23.4,-
18-19,FALL,Dept / Course Group,SENG,BIEN,-,-,-,-,-,-,-,-,-,0.784,,-,2,83.9,-,19.1,-,88,-,16.7,-
18-19,FALL,Dept / Course Group,SENG,CENG,-,-,-,-,-,-,-,-,-,0.513,,-,14,71.2,-,25.1,-,77.5,-,23.3,-
18-19,FALL,Dept / Course Group,SENG,CIVL,-,-,-,-,-,-,-,-,-,0.491,,-,35,75.7,-,22.1,-,80.4,-,22,-
18-19,FALL,Dept / Course Group,SENG,COMP,-,-,-,-,-,-,-,-,-,0.471,,-,61,78.7,-,23.4,-,84.1,-,21.8,-
18-19,FALL,Dept / Course Group,SENG,ELEC,-,-,-,-,-,-,-,-,-,0.471,,-,43,79.0,-,21.9,-,80.3,-,23.2,-
18-19,FALL,Dept / Course Group,SENG,ENEG,-,-,-,-,-,-,-,-,-,0.652,,-,1,91.7,-,12.2,-,98.3,-,6.5,-
18-19,FALL,Dept / Course Group,SENG,IEDA,-,-,-,-,-,-,-,-,-,0.439,,-,16,70.3,-,28.2,-,73.1,-,29.8,-
18-19,FALL,Dept / Course Group,SENG,ISDN,-,-,-,-,-,-,-,-,-,0.606,,-,5,77.4,-,26.5,-,81.1,-,27.7,-
18-19,FALL,Dept / Course Group,SENG,MECH,-,-,-,-,-,-,-,-,-,0.537,,-,31,73.0,-,26.4,-,77.5,-,26.4,-
18-19,FALL,Dept / Course Group,SENG,ENGG,-,-,-,-,-,-,-,-,-,0.48,,-,5,73.0,-,23.9,-,76.7,-,21.9,-
18-19,FALL,Course,SENG,BIEN,BIEN,2310,-,18-19-FALL-BIEN-2310,-,-,-,-,-,0.773,,0.682,1,78.1,80.4,23.9,20,98.4,100,6.3,0
18-19,FALL,Section,SENG,BIEN,BIEN,2310,L1,18-19-FALL-BIEN-2310,18-19-FALL-BIEN-2310-L1,-,-,-,21,0.773,,0.682,-,78.1,80.4,23.9,20,98.4,100,6.3,0
18-19,FALL,Instructor,SENG,BIEN,BIEN,2310,L1,18-19-FALL-BIEN-2310,18-19-FALL-BIEN-2310-L1,18-19-FALL-BIEN-2310-L1-SI,"LAM, Henry H N",kehlam,21,0.773,,0.682,-,78.1,80.4,23.9,20,98.4,100,6.3,0
18-19,FALL,Course,SENG,BIEN,BIEN,5040,-,18-19-FALL-BIEN-5040,-,-,-,-,-,0.786,,-,1,84.9,-,18.0,-,86.1,-,17.3,-
18-19,FALL,Section,SENG,BIEN,BIEN,5040,L1,18-19-FALL-BIEN-5040,18-19-FALL-BIEN-5040-L1,-,-,-,28,0.786,,-,-,84.9,-,18.0,-,86.1,-,17.3,-
18-19,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,18-19-FALL-BIEN-5040,18-19-FALL-BIEN-5040-L1,18-19-FALL-BIEN-5040-L1-SI1,"HSING, I-ming",kehsing,28,0.786,,0.714,-,85.2,86.3,18.4,17.2,86.4,87.5,18.5,17.2
18-19,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,18-19-FALL-BIEN-5040,18-19-FALL-BIEN-5040-L1,18-19-FALL-BIEN-5040-L1-SI2,"SEMMELHACK, Julie",jsemmelhack,28,0.786,,0.714,-,86.4,87.5,18.5,17.2,86.4,87.5,18.5,17.2
18-19,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,18-19-FALL-BIEN-5040,18-19-FALL-BIEN-5040-L1,18-19-FALL-BIEN-5040-L1-SI3,"WANG, Jiguang",jgwang,28,0.786,,0.714,-,80.7,81.3,18.8,17.9,81.8,82.5,17.6,16.4
18-19,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,18-19-FALL-BIEN-5040,18-19-FALL-BIEN-5040-L1,18-19-FALL-BIEN-5040-L1-SI4,"WONG, Tsz Wai",ttwwong,28,0.786,,0.714,-,87.5,88.8,16.8,15.1,89.8,91.3,14.8,12.2
18-19,FALL,Course,SENG,CENG,CENG,1000,-,18-19-FALL-CENG-1000,-,-,-,-,-,0.819,,0.787,1,64.7,65.3,25.3,23.5,75.5,76.5,22.8,20.4
18-19,FALL,Section,SENG,CENG,CENG,1000,L1,18-19-FALL-CENG-1000,18-19-FALL-CENG-1000-L1,-,-,-,127,0.819,,0.787,-,64.7,65.3,25.3,23.5,75.5,76.5,22.8,20.4
18-19,FALL,Instructor,SENG,CENG,CENG,1000,L1,18-19-FALL-CENG-1000,18-19-FALL-CENG-1000-L1,18-19-FALL-CENG-1000-L1-SI,"CHAU, Ying",keychau,127,0.819,,0.787,-,64.7,65.3,25.3,23.5,75.5,76.5,22.8,20.4
18-19,FALL,Course,SENG,CENG,CENG,1600,-,18-19-FALL-CENG-1600,-,-,-,-,-,0.475,,-,1,59.5,-,26.4,-,66.4,-,24,-
18-19,FALL,Section,SENG,CENG,CENG,1600,L1,18-19-FALL-CENG-1600,18-19-FALL-CENG-1600-L1,-,-,-,238,0.475,,-,-,59.5,-,26.4,-,66.4,-,24,-
18-19,FALL,Instructor,SENG,CENG,CENG,1600,L1,18-19-FALL-CENG-1600,18-19-FALL-CENG-1600-L1,18-19-FALL-CENG-1600-L1-SI,"SUN, Fei",kefsun,238,0.475,,0.458,-,59.5,59.9,26.4,25,66.4,67,24,22.3
18-19,FALL,Course,SENG,CENG,CENG,2110,-,18-19-FALL-CENG-2110,-,-,-,-,-,0.525,,0.492,1,81.3,81.7,16.8,16,82.8,83.3,17.3,16.5
18-19,FALL,Section,SENG,CENG,CENG,2110,L1,18-19-FALL-CENG-2110,18-19-FALL-CENG-2110-L1,-,-,-,61,0.525,,0.492,-,81.3,81.7,16.8,16,82.8,83.3,17.3,16.5
18-19,FALL,Instructor,SENG,CENG,CENG,2110,L1,18-19-FALL-CENG-2110,18-19-FALL-CENG-2110-L1,18-19-FALL-CENG-2110-L1-SI,"LAKERVELD, Richard",kelakerveld,61,0.525,,0.492,-,81.3,81.7,16.8,16,82.8,83.3,17.3,16.5
18-19,FALL,Course,SENG,CENG,CENG,3210,-,18-19-FALL-CENG-3210,-,-,-,-,-,0.315,Y,0.288,1,62.0,61.9,23.7,21.8,70.7,71.4,27.9,26.6
18-19,FALL,Section,SENG,CENG,CENG,3210,L1,18-19-FALL-CENG-3210,18-19-FALL-CENG-3210-L1,-,-,-,73,0.315,Y,0.288,-,62.0,61.9,23.7,21.8,70.7,71.4,27.9,26.6
18-19,FALL,Instructor,SENG,CENG,CENG,3210,L1,18-19-FALL-CENG-3210,18-19-FALL-CENG-3210-L1,18-19-FALL-CENG-3210-L1-SI,"LUO, Zhengtang",keztluo,73,0.315,Y,0.288,-,62.0,61.9,23.7,21.8,70.7,71.4,27.9,26.6
18-19,FALL,Course,SENG,CENG,CENG,3220,-,18-19-FALL-CENG-3220,-,-,-,-,-,0.29,Y,0.261,1,76.3,76.4,20.6,20.1,81.3,81.9,21.3,20.7
18-19,FALL,Section,SENG,CENG,CENG,3220,L1,18-19-FALL-CENG-3220,18-19-FALL-CENG-3220-L1,-,-,-,69,0.29,Y,0.261,-,76.3,76.4,20.6,20.1,81.3,81.9,21.3,20.7
18-19,FALL,Instructor,SENG,CENG,CENG,3220,L1,18-19-FALL-CENG-3220,18-19-FALL-CENG-3220-L1,18-19-FALL-CENG-3220-L1-SI,"GAO, Ping",kepgao,69,0.29,Y,0.261,-,76.3,76.4,20.6,20.1,81.3,81.9,21.3,20.7
18-19,FALL,Course,SENG,CENG,CENG,3230,-,18-19-FALL-CENG-3230,-,-,-,-,-,0.484,,0.453,1,79.0,79.3,21.5,21.2,87.1,87.9,18.1,17.2
