Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
18-19,SPRING,School,SENG,-,-,-,-,-,-,-,-,-,-,0.411,,-,244,75.9,-,24,-,80.2,-,23.6,-
18-19,SPRING,Dept / Course Group,SENG,BIEN,-,-,-,-,-,-,-,-,-,0.619,,-,5,85.7,-,16.1,-,89.9,-,15.1,-
18-19,SPRING,Dept / Course Group,SENG,CENG,-,-,-,-,-,-,-,-,-,0.441,,-,19,73.5,-,26.1,-,79.4,-,24.3,-
18-19,SPRING,Dept / Course Group,SENG,CIVL,-,-,-,-,-,-,-,-,-,0.382,,-,37,72.1,-,23,-,75.1,-,24.4,-
18-19,SPRING,Dept / Course Group,SENG,COMP,-,-,-,-,-,-,-,-,-,0.406,,-,67,78.8,-,24.1,-,84.5,-,22.3,-
18-19,SPRING,Dept / Course Group,SENG,ELEC,-,-,-,-,-,-,-,-,-,0.407,,-,47,77.8,-,23.5,-,79,-,25,-
18-19,SPRING,Dept / Course Group,SENG,ENEG,-,-,-,-,-,-,-,-,-,0.8,Y,-,2,90.6,-,18.6,-,93.8,-,11.6,-
18-19,SPRING,Dept / Course Group,SENG,ENTR-SENG,-,-,-,-,-,-,-,-,-,0.762,,-,2,76.6,-,24.9,-,87.5,-,18.3,-
18-19,SPRING,Dept / Course Group,SENG,IEDA,-,-,-,-,-,-,-,-,-,0.377,,-,18,72.7,-,23.7,-,78.4,-,21.9,-
18-19,SPRING,Dept / Course Group,SENG,ISDN,-,-,-,-,-,-,-,-,-,0.554,,-,9,82.7,-,20.5,-,90.3,-,15.9,-
18-19,SPRING,Dept / Course Group,SENG,MECH,-,-,-,-,-,-,-,-,-,0.485,,-,32,74.9,-,25.2,-,81,-,23,-
18-19,SPRING,Dept / Course Group,SENG,ENGG,-,-,-,-,-,-,-,-,-,0.395,,-,6,73.3,-,23.9,-,76.3,-,22.6,-
18-19,SPRING,Course,SENG,BIEN,BIEN,1010,-,18-19-SPRING-BIEN-1010,-,-,-,-,-,0.5,,-,1,83.3,-,15.8,-,89.8,-,14.4,-
18-19,SPRING,Section,SENG,BIEN,BIEN,1010,L1,18-19-SPRING-BIEN-1010,18-19-SPRING-BIEN-1010-L1,-,-,-,98,0.5,,-,-,83.3,-,15.8,-,89.8,-,14.4,-
18-19,SPRING,Instructor,SENG,BIEN,BIEN,1010,L1,18-19-SPRING-BIEN-1010,18-19-SPRING-BIEN-1010-L1,18-19-SPRING-BIEN-1010-L1-SI,"WONG, Tsz Wai",ttwwong,98,0.5,,0.48,-,83.3,83.7,15.8,15.1,89.8,90.4,14.4,13.3
18-19,SPRING,Course,SENG,BIEN,BIEN,2610,-,18-19-SPRING-BIEN-2610,-,-,-,-,-,0.875,,-,1,96.4,-,9,-,95.2,-,12.8,-
18-19,SPRING,Section,SENG,BIEN,BIEN,2610,L1,18-19-SPRING-BIEN-2610,18-19-SPRING-BIEN-2610-L1,-,-,-,12,0.875,,-,-,96.4,-,9,-,95.2,-,12.8,-
18-19,SPRING,Instructor,SENG,BIEN,BIEN,2610,L1,18-19-SPRING-BIEN-2610,18-19-SPRING-BIEN-2610-L1,18-19-SPRING-BIEN-2610-L1-SI1,"KUANG, Becki Yi",kekuang,12,1.0,,0.833,-,97.9,100,7.2,0,97.9,100,7.2,0
18-19,SPRING,Instructor,SENG,BIEN,BIEN,2610,L1,18-19-SPRING-BIEN-2610,18-19-SPRING-BIEN-2610-L1,18-19-SPRING-BIEN-2610-L1-SI2,"NI, Rong",kenirong,12,0.75,Y,0.583,-,94.4,96.4,11,9.4,91.7,96.4,17.7,9.4
18-19,SPRING,Course,SENG,BIEN,BIEN,3320,-,18-19-SPRING-BIEN-3320,-,-,-,-,-,0.444,Y,-,1,68.8,-,23.9,-,75,-,20.4,-
18-19,SPRING,Section,SENG,BIEN,BIEN,3320,L1,18-19-SPRING-BIEN-3320,18-19-SPRING-BIEN-3320-L1,-,-,-,9,0.444,Y,-,-,68.8,-,23.9,-,75,-,20.4,-
18-19,SPRING,Instructor,SENG,BIEN,BIEN,3320,L1,18-19-SPRING-BIEN-3320,18-19-SPRING-BIEN-3320-L1,18-19-SPRING-BIEN-3320-L1-SI,"WANG, Jiguang",jgwang,9,0.444,Y,0.222,-,68.8,62.5,23.9,17.7,75,75,20.4,0
18-19,SPRING,Course,SENG,BIEN,BIEN,4310,-,18-19-SPRING-BIEN-4310,-,-,-,-,-,1.0,,-,1,75,-,0,-,75,-,0,-
18-19,SPRING,Section,SENG,BIEN,BIEN,4310,L1,18-19-SPRING-BIEN-4310,18-19-SPRING-BIEN-4310-L1,-,-,-,4,1.0,,-,-,75,-,0,-,75,-,0,-
18-19,SPRING,Instructor,SENG,BIEN,BIEN,4310,L1,18-19-SPRING-BIEN-4310,18-19-SPRING-BIEN-4310-L1,18-19-SPRING-BIEN-4310-L1-SI,"WANG, Yiwen",eewangyw,4,1.0,,0.5,-,75,75,0,0,75,75,0,0
18-19,SPRING,Course,SENG,BIEN,BIEN,5010,-,18-19-SPRING-BIEN-5010,-,-,-,-,-,0.84,,-,1,85.7,-,16.9,-,90.5,-,16.7,-
18-19,SPRING,Section,SENG,BIEN,BIEN,5010,L1,18-19-SPRING-BIEN-5010,18-19-SPRING-BIEN-5010-L1,-,-,-,25,0.84,,-,-,85.7,-,16.9,-,90.5,-,16.7,-
18-19,SPRING,Instructor,SENG,BIEN,BIEN,5010,L1,18-19-SPRING-BIEN-5010,18-19-SPRING-BIEN-5010-L1,18-19-SPRING-BIEN-5010-L1-SI,"WU, Angela",angelawu,25,0.84,,0.76,-,85.7,86.8,16.9,15.3,90.5,92.1,16.7,14.6
18-19,SPRING,Course,SENG,CENG,CENG,1500,-,18-19-SPRING-CENG-1500,-,-,-,-,-,0.434,,0.421,1,74.2,74.6,22.3,21.6,76.9,77.3,19.8,18.8
18-19,SPRING,Section,SENG,CENG,CENG,1500,L1,18-19-SPRING-CENG-1500,18-19-SPRING-CENG-1500-L1,-,-,-,152,0.434,,0.421,-,74.2,74.6,22.3,21.6,76.9,77.3,19.8,18.8
18-19,SPRING,Instructor,SENG,CENG,CENG,1500,L1,18-19-SPRING-CENG-1500,18-19-SPRING-CENG-1500-L1,18-19-SPRING-CENG-1500-L1-SI,"SHAO,Minhua",kemshao,152,0.434,,0.421,-,74.2,74.6,22.3,21.6,76.9,77.3,19.8,18.8
18-19,SPRING,Course,SENG,CENG,CENG,1700,-,18-19-SPRING-CENG-1700,-,-,-,-,-,0.349,Y,0.317,1,63.6,65,34.3,31.8,63.6,65,36.8,34.8
18-19,SPRING,Section,SENG,CENG,CENG,1700,L1,18-19-SPRING-CENG-1700,18-19-SPRING-CENG-1700-L1,-,-,-,63,0.349,Y,0.317,-,63.6,65,34.3,31.8,63.6,65,36.8,34.8
18-19,SPRING,Instructor,SENG,CENG,CENG,1700,L1,18-19-SPRING-CENG-1700,18-19-SPRING-CENG-1700-L1,18-19-SPRING-CENG-1700-L1-SI,"YEUNG, King Lun",kekyeung,63,0.349,Y,0.317,-,63.6,65,34.3,31.8,63.6,65,36.8,34.8
18-19,SPRING,Course,SENG,CENG,CENG,2210,-,18-19-SPRING-CENG-2210,-,-,-,-,-,0.625,,0.594,1,79.4,80.3,19.5,17.6,90,90.1,12.4,12.4
18-19,SPRING,Section,SENG,CENG,CENG,2210,L1,18-19-SPRING-CENG-2210,18-19-SPRING-CENG-2210-L1,-,-,-,64,0.625,,0.594,-,79.4,80.3,19.5,17.6,90,90.1,12.4,12.4
18-19,SPRING,Instructor,SENG,CENG,CENG,2210,L1,18-19-SPRING-CENG-2210,18-19-SPRING-CENG-2210-L1,18-19-SPRING-CENG-2210-L1-SI,"LAM, Henry H N",kehlam,64,0.625,,0.594,-,79.4,80.3,19.5,17.6,90,90.1,12.4,12.4
18-19,SPRING,Course,SENG,CENG,CENG,2220,-,18-19-SPRING-CENG-2220,-,-,-,-,-,0.297,Y,0.27,1,67,67.5,22.3,20,76.1,77.5,19.6,16
18-19,SPRING,Section,SENG,CENG,CENG,2220,L1,18-19-SPRING-CENG-2220,18-19-SPRING-CENG-2220-L1,-,-,-,74,0.297,Y,0.27,-,67,67.5,22.3,20,76.1,77.5,19.6,16
18-19,SPRING,Instructor,SENG,CENG,CENG,2220,L1,18-19-SPRING-CENG-2220,18-19-SPRING-CENG-2220-L1,18-19-SPRING-CENG-2220-L1-SI,"CIUCCI,Francesco",mefrank,74,0.297,Y,0.27,-,67,67.5,22.3,20,76.1,77.5,19.6,16
18-19,SPRING,Course,SENG,CENG,CENG,3120,-,18-19-SPRING-CENG-3120,-,-,-,-,-,0.318,Y,0.288,1,42.9,42.1,37.2,35.4,57.1,57.9,37.2,35.4
18-19,SPRING,Section,SENG,CENG,CENG,3120,L1,18-19-SPRING-CENG-3120,18-19-SPRING-CENG-3120-L1,-,-,-,66,0.318,Y,0.288,-,42.9,42.1,37.2,35.4,57.1,57.9,37.2,35.4
18-19,SPRING,Instructor,SENG,CENG,CENG,3120,L1,18-19-SPRING-CENG-3120,18-19-SPRING-CENG-3120-L1,18-19-SPRING-CENG-3120-L1-SI,"HUI, Chi Wai",kehui,66,0.318,Y,0.288,-,42.9,42.1,37.2,35.4,57.1,57.9,37.2,35.4
18-19,SPRING,Course,SENG,CENG,CENG,3910,-,18-19-SPRING-CENG-3910,-,-,-,-,-,0.5,Y,-,1,100,-,0,-,-,-,-,-
18-19,SPRING,Section,SENG,CENG,CENG,3910,LA1,18-19-SPRING-CENG-3910,18-19-SPRING-CENG-3910-LA1,-,-,-,2,0.5,Y,-,-,100,-,0,-,-,-,-,-
18-19,SPRING,Instructor,SENG,CENG,CENG,3910,LA1,18-19-SPRING-CENG-3910,18-19-SPRING-CENG-3910-LA1,18-19-SPRING-CENG-3910-LA1-SI,Frank L Y Lam,kefrank,2,0.5,Y,-,-,100,-,0,-,-,-,-,-
18-19,SPRING,Course,SENG,CENG,CENG,3920,-,18-19-SPRING-CENG-3920,-,-,-,-,-,0.6,Y,0.2,1,75,75,25,0,-,-,-,-
18-19,SPRING,Section,SENG,CENG,CENG,3920,LA1,18-19-SPRING-CENG-3920,18-19-SPRING-CENG-3920-LA1,-,-,-,5,0.6,Y,0.2,-,75,75,25,0,-,-,-,-
18-19,SPRING,Instructor,SENG,CENG,CENG,3920,LA1,18-19-SPRING-CENG-3920,18-19-SPRING-CENG-3920-LA1,18-19-SPRING-CENG-3920-LA1-SI,Frank L Y Lam,kefrank,5,0.6,Y,0.2,-,75,75,25,0,-,-,-,-
18-19,SPRING,Course,SENG,CENG,CENG,3927,-,18-19-SPRING-CENG-3927,-,-,-,-,-,0.0,Y,-,1,-,-,-,-,-,-,-,-
18-19,SPRING,Section,SENG,CENG,CENG,3927,LA1,18-19-SPRING-CENG-3927,18-19-SPRING-CENG-3927-LA1,-,-,-,1,0.0,Y,-,-,-,-,-,-,-,-,-,-
18-19,SPRING,Instructor,SENG,CENG,CENG,3927,LA1,18-19-SPRING-CENG-3927,18-19-SPRING-CENG-3927-LA1,18-19-SPRING-CENG-3927-LA1-SI,Frank L Y Lam,kefrank,1,0.0,Y,-,-,-,-,-,-,-,-,-,-
