Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
22-23,SUMMER,School,SENG,-,-,-,-,-,-,-,-,-,-,0.415,,-,12,4.25,-,0.88,-,4.27,-,0.92,-
22-23,SUMMER,Dept / Course Group,SENG,CIVL,-,-,-,-,-,-,-,-,-,0.211,Y,-,1,3.25,-,0.96,-,3.0,-,1.15,-
22-23,SUMMER,Dept / Course Group,SENG,COMP,-,-,-,-,-,-,-,-,-,0.341,,-,6,4.14,-,0.87,-,4.26,-,0.86,-
22-23,SUMMER,Dept / Course Group,SENG,ENGG,-,-,-,-,-,-,-,-,-,0.556,,-,5,4.42,-,0.84,-,4.33,-,0.92,-
22-23,SUMMER,Course,SENG,CIVL,CIVL,2120,-,22-23-SUMMER-CIVL-2120,-,-,-,-,-,0.211,Y,-,1,3.25,-,0.96,-,3.0,-,1.15,-
22-23,SUMMER,Section,SENG,CIVL,CIVL,2120,L1,22-23-SUMMER-CIVL-2120,22-23-SUMMER-CIVL-2120-L1,-,-,-,19,0.211,Y,-,-,3.25,-,0.96,-,3.0,-,1.15,-
22-23,SUMMER,Instructor,SENG,CIVL,CIVL,2120,L1,22-23-SUMMER-CIVL-2120,22-23-SUMMER-CIVL-2120-L1,22-23-SUMMER-CIVL-2120-L1-SI,"HU, Wei Chung",thomashu,19,0.211,Y,0.105,-,3.25,3.5,0.96,0.71,3.0,3,1.15,1.41
22-23,SUMMER,Course,SENG,COMP,COMP,1029C,-,22-23-SUMMER-COMP-1029C,-,-,-,-,-,0.38,Y,0.34,1,3.89,3.94,0.88,0.75,4.05,4.06,0.78,0.75
22-23,SUMMER,Section,SENG,COMP,COMP,1029C,L1,22-23-SUMMER-COMP-1029C,22-23-SUMMER-COMP-1029C-L1,-,-,-,50,0.38,Y,0.34,-,3.89,3.94,0.88,0.75,4.05,4.06,0.78,0.75
22-23,SUMMER,Instructor,SENG,COMP,COMP,1029C,L1,22-23-SUMMER-COMP-1029C,22-23-SUMMER-COMP-1029C-L1,22-23-SUMMER-COMP-1029C-L1-SI,"LAM, Gibson",gibson,50,0.38,Y,0.34,-,3.89,3.94,0.88,0.75,4.05,4.06,0.78,0.75
22-23,SUMMER,Course,SENG,COMP,COMP,1029J,-,22-23-SUMMER-COMP-1029J,-,-,-,-,-,0.432,Y,0.386,1,3.95,4,0.91,0.79,4.0,4,0.88,0.87
22-23,SUMMER,Section,SENG,COMP,COMP,1029J,L1,22-23-SUMMER-COMP-1029J,22-23-SUMMER-COMP-1029J-L1,-,-,-,44,0.432,Y,0.386,-,3.95,4,0.91,0.79,4.0,4,0.88,0.87
22-23,SUMMER,Instructor,SENG,COMP,COMP,1029J,L1,22-23-SUMMER-COMP-1029J,22-23-SUMMER-COMP-1029J-L1,22-23-SUMMER-COMP-1029J-L1-SI,"LAM, Gibson",gibson,44,0.432,Y,0.386,-,3.95,4,0.91,0.79,4.0,4,0.88,0.87
22-23,SUMMER,Course,SENG,COMP,COMP,1029P,-,22-23-SUMMER-COMP-1029P,-,-,-,-,-,0.25,Y,-,1,4.0,-,0.0,-,4.5,-,0.71,-
22-23,SUMMER,Section,SENG,COMP,COMP,1029P,L1,22-23-SUMMER-COMP-1029P,22-23-SUMMER-COMP-1029P-L1,-,-,-,8,0.25,Y,-,-,4.0,-,0.0,-,4.5,-,0.71,-
22-23,SUMMER,Instructor,SENG,COMP,COMP,1029P,L1,22-23-SUMMER-COMP-1029P,22-23-SUMMER-COMP-1029P-L1,22-23-SUMMER-COMP-1029P-L1-SI,"LAM, Gibson",gibson,8,0.25,Y,-,-,4.0,-,0.0,-,4.5,-,0.71,-
22-23,SUMMER,Course,SENG,COMP,COMP,1029V,-,22-23-SUMMER-COMP-1029V,-,-,-,-,-,0.265,Y,0.224,1,4.23,4.27,0.6,0.47,4.31,4.36,0.75,0.67
22-23,SUMMER,Section,SENG,COMP,COMP,1029V,L1,22-23-SUMMER-COMP-1029V,22-23-SUMMER-COMP-1029V-L1,-,-,-,49,0.265,Y,0.224,-,4.23,4.27,0.6,0.47,4.31,4.36,0.75,0.67
22-23,SUMMER,Instructor,SENG,COMP,COMP,1029V,L1,22-23-SUMMER-COMP-1029V,22-23-SUMMER-COMP-1029V-L1,22-23-SUMMER-COMP-1029V-L1-SI,"LAM, Gibson",gibson,49,0.265,Y,0.224,-,4.23,4.27,0.6,0.47,4.31,4.36,0.75,0.67
22-23,SUMMER,Course,SENG,COMP,COMP,3311,-,22-23-SUMMER-COMP-3311,-,-,-,-,-,0.156,Y,0.111,1,3.86,4.2,1.35,0.45,4.0,4.4,1.41,0.55
22-23,SUMMER,Section,SENG,COMP,COMP,3311,L1,22-23-SUMMER-COMP-3311,22-23-SUMMER-COMP-3311-L1,-,-,-,45,0.156,Y,0.111,-,3.86,4.2,1.35,0.45,4.0,4.4,1.41,0.55
22-23,SUMMER,Instructor,SENG,COMP,COMP,3311,L1,22-23-SUMMER-COMP-3311,22-23-SUMMER-COMP-3311-L1,22-23-SUMMER-COMP-3311-L1-SI,"LOCHOVSKY, Frederick Horst",fred,45,0.156,Y,0.111,-,3.86,4.2,1.35,0.45,4.0,4.4,1.41,0.55
