Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
19-20,FALL,School,SENG,-,-,-,-,-,-,-,-,-,-,0.412,,-,228,78.8,-,22.5,-,82.3,-,21.9,-
19-20,FALL,Dept / Course Group,SENG,CENG,-,-,-,-,-,-,-,-,-,0.455,,-,18,76.7,-,22.9,-,81.6,-,21.6,-
19-20,FALL,Dept / Course Group,SENG,CIVL,-,-,-,-,-,-,-,-,-,0.417,,-,35,78.7,-,20.1,-,81.9,-,20.1,-
19-20,FALL,Dept / Course Group,SENG,COMP,-,-,-,-,-,-,-,-,-,0.44,,-,64,80.6,-,22,-,85.3,-,20.3,-
19-20,FALL,Dept / Course Group,SENG,ELEC,-,-,-,-,-,-,-,-,-,0.359,,-,41,79.5,-,22.9,-,79.9,-,24.5,-
19-20,FALL,Dept / Course Group,SENG,ENEG,-,-,-,-,-,-,-,-,-,0.429,Y,-,2,81.7,-,22.1,-,88.3,-,18.6,-
19-20,FALL,Dept / Course Group,SENG,ENTR-SENG,-,-,-,-,-,-,-,-,-,0.397,,-,2,76.2,-,22.4,-,75.4,-,21.9,-
19-20,FALL,Dept / Course Group,SENG,IEDA,-,-,-,-,-,-,-,-,-,0.396,,-,18,79.3,-,22.1,-,82.5,-,21.9,-
19-20,FALL,Dept / Course Group,SENG,ISDN,-,-,-,-,-,-,-,-,-,0.398,,-,9,76,-,26,-,81.6,-,23.2,-
19-20,FALL,Dept / Course Group,SENG,MECH,-,-,-,-,-,-,-,-,-,0.399,,-,31,74.4,-,25.9,-,77.7,-,25.9,-
