Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
17-18,FALL,School,SENG,-,-,-,-,-,-,-,-,-,-,0.497,,-,213,75.2,-,24.5,-,79.7,-,23.9,-
17-18,FALL,Dept / Course Group,SENG,BIEN,-,-,-,-,-,-,-,-,-,0.592,,-,1,79.6,-,19.6,-,85.6,-,17.3,-
17-18,FALL,Dept / Course Group,SENG,CENG,-,-,-,-,-,-,-,-,-,0.608,,-,17,73.5,-,22.2,-,82.3,-,19.5,-
17-18,FALL,Dept / Course Group,SENG,CIVL,-,-,-,-,-,-,-,-,-,0.509,,-,37,73.6,-,25.4,-,77.1,-,25.4,-
17-18,FALL,Dept / Course Group,SENG,COMP,-,-,-,-,-,-,-,-,-,0.488,,-,62,77.6,-,23.8,-,82.1,-,23.1,-
17-18,FALL,Dept / Course Group,SENG,ELEC,-,-,-,-,-,-,-,-,-,0.461,,-,41,77.7,-,23.2,-,81.1,-,22.3,-
17-18,FALL,Dept / Course Group,SENG,ENTR-SENG,-,-,-,-,-,-,-,-,-,0.674,,-,2,87.9,-,15.8,-,92,-,11.9,-
17-18,FALL,Dept / Course Group,SENG,IEDA,-,-,-,-,-,-,-,-,-,0.447,,-,16,74.6,-,24.2,-,79.6,-,22.7,-
17-18,FALL,Dept / Course Group,SENG,MECH,-,-,-,-,-,-,-,-,-,0.517,,-,32,71.4,-,26.2,-,75.4,-,26.5,-
17-18,FALL,Dept / Course Group,SENG,ENGG,-,-,-,-,-,-,-,-,-,0.559,,-,5,66.7,-,28.7,-,78.5,-,23.7,-
17-18,FALL,Course,SENG,BIEN,BIEN,5040,-,17-18-FALL-BIEN-5040,-,-,-,-,-,0.592,,-,1,79.6,-,19.6,-,85.6,-,17.3,-
17-18,FALL,Section,SENG,BIEN,BIEN,5040,L1,17-18-FALL-BIEN-5040,17-18-FALL-BIEN-5040-L1,-,-,-,49,0.592,,-,-,79.6,-,19.6,-,85.6,-,17.3,-
17-18,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,17-18-FALL-BIEN-5040,17-18-FALL-BIEN-5040-L1,17-18-FALL-BIEN-5040-L1-SI1,"HSING, I-ming",kehsing,49,0.633,,0.592,-,79.8,80.2,19.8,19.3,87.1,87.9,14.2,12.7
17-18,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,17-18-FALL-BIEN-5040,17-18-FALL-BIEN-5040-L1,17-18-FALL-BIEN-5040-L1-SI2,"SEMMELHACK, Julie",jsemmelhack,49,0.571,,0.531,-,82.1,82.7,17.8,17,86.6,87.5,17.3,16.2
17-18,FALL,Instructor,SENG,BIEN,BIEN,5040,L1,17-18-FALL-BIEN-5040,17-18-FALL-BIEN-5040-L1,17-18-FALL-BIEN-5040-L1-SI3,"WANG, Jiguang",jgwang,49,0.571,,0.531,-,76.8,77.9,21.4,19.1,83,84.6,20.5,17.4
17-18,FALL,Course,SENG,CENG,CENG,1000,-,17-18-FALL-CENG-1000,-,-,-,-,-,0.788,,-,1,77.9,-,16.8,-,86.3,-,15.9,-
17-18,FALL,Section,SENG,CENG,CENG,1000,L1,17-18-FALL-CENG-1000,17-18-FALL-CENG-1000-L1,-,-,-,131,0.788,,-,-,77.9,-,16.8,-,86.3,-,15.9,-
17-18,FALL,Instructor,SENG,CENG,CENG,1000,L1,17-18-FALL-CENG-1000,17-18-FALL-CENG-1000-L1,17-18-FALL-CENG-1000-L1-SI,"LAM, Henry H N",kehlam,131,0.788,,0.758,-,77.9,78.3,16.8,15.8,86.3,87,15.9,14.4
17-18,FALL,Course,SENG,CENG,CENG,1600,-,17-18-FALL-CENG-1600,-,-,-,-,-,0.726,,-,1,62.1,-,21.7,-,73.3,-,19.8,-
17-18,FALL,Section,SENG,CENG,CENG,1600,L1,17-18-FALL-CENG-1600,17-18-FALL-CENG-1600-L1,-,-,-,124,0.726,,-,-,62.1,-,21.7,-,73.3,-,19.8,-
17-18,FALL,Instructor,SENG,CENG,CENG,1600,L1,17-18-FALL-CENG-1600,17-18-FALL-CENG-1600-L1,17-18-FALL-CENG-1600-L1-SI,"SUN, Fei",kefsun,124,0.726,,0.694,-,62.1,62.1,21.7,20.6,73.3,73.8,19.8,18.4
17-18,FALL,Course,SENG,CENG,CENG,2110,-,17-18-FALL-CENG-2110,-,-,-,-,-,0.516,,-,1,73.4,-,20.5,-,80.9,-,20.3,-
17-18,FALL,Section,SENG,CENG,CENG,2110,L1,17-18-FALL-CENG-2110,17-18-FALL-CENG-2110-L1,-,-,-,91,0.516,,-,-,73.4,-,20.5,-,80.9,-,20.3,-
17-18,FALL,Instructor,SENG,CENG,CENG,2110,L1,17-18-FALL-CENG-2110,17-18-FALL-CENG-2110-L1,17-18-FALL-CENG-2110-L1-SI,"LAKERVELD, Richard",kelakerveld,91,0.516,,0.495,-,73.4,73.9,20.5,19.2,80.9,81.7,20.3,18.8
17-18,FALL,Course,SENG,CENG,CENG,3210,-,17-18-FALL-CENG-3210,-,-,-,-,-,0.439,,-,1,75.7,-,23.5,-,76.4,-,23.1,-
17-18,FALL,Section,SENG,CENG,CENG,3210,L1,17-18-FALL-CENG-3210,17-18-FALL-CENG-3210-L1,-,-,-,82,0.439,,-,-,75.7,-,23.5,-,76.4,-,23.1,-
17-18,FALL,Instructor,SENG,CENG,CENG,3210,L1,17-18-FALL-CENG-3210,17-18-FALL-CENG-3210-L1,17-18-FALL-CENG-3210-L1-SI,"LUO, Zhengtang",keztluo,82,0.439,,0.415,-,75.7,77.2,23.5,19.8,76.4,77.2,23.1,21.6
17-18,FALL,Course,SENG,CENG,CENG,3230,-,17-18-FALL-CENG-3230,-,-,-,-,-,0.635,,-,1,76.4,-,21.4,-,81.5,-,21.8,-
17-18,FALL,Section,SENG,CENG,CENG,3230,L1,17-18-FALL-CENG-3230,17-18-FALL-CENG-3230-L1,-,-,-,85,0.635,,-,-,76.4,-,21.4,-,81.5,-,21.8,-
17-18,FALL,Instructor,SENG,CENG,CENG,3230,L1,17-18-FALL-CENG-3230,17-18-FALL-CENG-3230-L1,17-18-FALL-CENG-3230-L1-SI,LIU Yuan Shuai,keysliu,85,0.635,,0.612,-,76.4,77.4,21.4,18.7,81.5,82.7,21.8,18.9
17-18,FALL,Course,SENG,CENG,CENG,3910,-,17-18-FALL-CENG-3910,-,-,-,-,-,0.526,,0.474,2,57.3,57.4,24.5,21.1,-,-,-,-
17-18,FALL,Section,SENG,CENG,CENG,3910,LA1,17-18-FALL-CENG-3910,17-18-FALL-CENG-3910-LA1,-,-,-,40,0.5,,0.45,-,62.5,62.5,20.7,17.7,-,-,-,-
17-18,FALL,Instructor,SENG,CENG,CENG,3910,LA1,17-18-FALL-CENG-3910,17-18-FALL-CENG-3910-LA1,17-18-FALL-CENG-3910-LA1-SI2,"LAM, Henry H N",kehlam,40,0.5,,0.45,-,62.5,62.5,20.7,17.7,-,-,-,-
17-18,FALL,Section,SENG,CENG,CENG,3910,LA2,17-18-FALL-CENG-3910,17-18-FALL-CENG-3910-LA2,-,-,-,38,0.553,,0.5,-,52.4,52.6,27.3,23.4,-,-,-,-
17-18,FALL,Instructor,SENG,CENG,CENG,3910,LA2,17-18-FALL-CENG-3910,17-18-FALL-CENG-3910-LA2,17-18-FALL-CENG-3910-LA2-SI2,"LAM, Henry H N",kehlam,38,0.553,,0.5,-,52.4,52.6,27.3,23.4,-,-,-,-
17-18,FALL,Course,SENG,CENG,CENG,4000J,-,17-18-FALL-CENG-4000J,-,-,-,-,-,0.188,Y,-,1,83.3,-,14.4,-,83.3,-,14.4,-
17-18,FALL,Section,SENG,CENG,CENG,4000J,L1,17-18-FALL-CENG-4000J,17-18-FALL-CENG-4000J-L1,-,-,-,16,0.188,Y,-,-,83.3,-,14.4,-,83.3,-,14.4,-
17-18,FALL,Instructor,SENG,CENG,CENG,4000J,L1,17-18-FALL-CENG-4000J,17-18-FALL-CENG-4000J-L1,17-18-FALL-CENG-4000J-L1-SI,"MI, Yongli",keymix,16,0.188,Y,0.063,-,83.3,75,14.4,0,83.3,75,14.4,0
17-18,FALL,Course,SENG,CENG,CENG,4130,-,17-18-FALL-CENG-4130,-,-,-,-,-,0.643,,-,1,90.3,-,15.2,-,91.7,-,12.1,-
17-18,FALL,Section,SENG,CENG,CENG,4130,L1,17-18-FALL-CENG-4130,17-18-FALL-CENG-4130-L1,-,-,-,28,0.643,,-,-,90.3,-,15.2,-,91.7,-,12.1,-
17-18,FALL,Instructor,SENG,CENG,CENG,4130,L1,17-18-FALL-CENG-4130,17-18-FALL-CENG-4130-L1,17-18-FALL-CENG-4130-L1-SI,LIU Yuan Shuai,keysliu,28,0.643,,0.571,-,90.3,92.2,15.2,12,91.7,92.2,12.1,12
17-18,FALL,Course,SENG,CENG,CENG,4620,-,17-18-FALL-CENG-4620,-,-,-,-,-,0.389,Y,-,1,78.6,-,19.3,-,89.3,-,16.2,-
17-18,FALL,Section,SENG,CENG,CENG,4620,L1,17-18-FALL-CENG-4620,17-18-FALL-CENG-4620-L1,-,-,-,36,0.389,Y,-,-,78.6,-,19.3,-,89.3,-,16.2,-
