Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
16-17,SPRING,School,SSCI,-,-,-,-,-,-,-,-,-,-,0.441,,-,225,72,-,25,-,76.5,-,24.2,-
16-17,SPRING,Dept / Course Group,SSCI,CHMS,-,-,-,-,-,-,-,-,-,0.695,,-,5,89,-,16.1,-,90.6,-,18.5,-
16-17,SPRING,Dept / Course Group,SSCI,CHEM,-,-,-,-,-,-,-,-,-,0.479,,-,44,67,-,23.3,-,71.7,-,23.7,-
16-17,SPRING,Dept / Course Group,SSCI,ENTR-SSCI,-,-,-,-,-,-,-,-,-,0.466,,-,2,76,-,22.9,-,83,-,20.1,-
16-17,SPRING,Dept / Course Group,SSCI,ENVS,-,-,-,-,-,-,-,-,-,0.432,,-,9,78.8,-,21,-,80.5,-,20.4,-
16-17,SPRING,Dept / Course Group,SSCI,LIFS,-,-,-,-,-,-,-,-,-,0.35,,-,26,74.2,-,21.6,-,76.7,-,22.8,-
16-17,SPRING,Dept / Course Group,SSCI,MAED,-,-,-,-,-,-,-,-,-,0.778,,-,4,88.1,-,15.8,-,88.7,-,14.8,-
16-17,SPRING,Dept / Course Group,SSCI,MATH,-,-,-,-,-,-,-,-,-,0.451,,-,74,69.7,-,28,-,75.3,-,26.9,-
16-17,SPRING,Dept / Course Group,SSCI,NANO,-,-,-,-,-,-,-,-,-,0.667,Y,-,2,81.3,-,12.5,-,87.5,-,14.4,-
16-17,SPRING,Dept / Course Group,SSCI,PHYS,-,-,-,-,-,-,-,-,-,0.458,,-,48,70.3,-,25.9,-,76.7,-,23.1,-
16-17,SPRING,Dept / Course Group,SSCI,SCIE,-,-,-,-,-,-,-,-,-,0.381,,-,5,66.4,-,24.6,-,72.3,-,24.2,-
16-17,SPRING,Dept / Course Group,SSCI,MAFS,-,-,-,-,-,-,-,-,-,0.566,,-,8,90.3,-,18.9,-,91.1,-,18.1,-
16-17,SPRING,Course,SSCI,CHMS,CHMS,5050,-,16-17-SPRING-CHMS-5050,-,-,-,-,-,0.737,,-,1,91.1,-,15.4,-,92,-,16.6,-
16-17,SPRING,Section,SSCI,CHMS,CHMS,5050,L1,16-17-SPRING-CHMS-5050,16-17-SPRING-CHMS-5050-L1,-,-,-,38,0.737,,-,-,91.1,-,15.4,-,92,-,16.6,-
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5050,L1,16-17-SPRING-CHMS-5050,16-17-SPRING-CHMS-5050-L1,16-17-SPRING-CHMS-5050-L1-SI1,"LI, Xiaoyuan",chxyli,38,0.737,,0.684,-,91.1,92.3,15.5,13.7,92.9,94.2,16.5,14.7
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5050,L1,16-17-SPRING-CHMS-5050,16-17-SPRING-CHMS-5050-L1,16-17-SPRING-CHMS-5050-L1-SI2,"WU, Hongkai",chhkwu,38,0.737,,0.684,-,91.1,92.3,15.5,13.7,91.1,92.3,17,15.4
16-17,SPRING,Course,SSCI,CHMS,CHMS,5110,-,16-17-SPRING-CHMS-5110,-,-,-,-,-,0.667,,-,1,86.9,-,15,-,88.1,-,18.8,-
16-17,SPRING,Section,SSCI,CHMS,CHMS,5110,L1,16-17-SPRING-CHMS-5110,16-17-SPRING-CHMS-5110-L1,-,-,-,30,0.667,,-,-,86.9,-,15,-,88.1,-,18.8,-
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5110,L1,16-17-SPRING-CHMS-5110,16-17-SPRING-CHMS-5110-L1,16-17-SPRING-CHMS-5110-L1-SI1,"CHAN, Simon Wan",chanwan,30,0.667,,0.6,-,87.5,88.9,15.2,12.8,90,93.1,18.8,11.5
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5110,L1,16-17-SPRING-CHMS-5110,16-17-SPRING-CHMS-5110-L1,16-17-SPRING-CHMS-5110-L1-SI2,"GRIFFITH,Stephen Miles",stegriff,30,0.667,,0.6,-,86.3,87.5,15.1,12.9,86.3,87.5,19,17.7
16-17,SPRING,Course,SSCI,CHMS,CHMS,5120,-,16-17-SPRING-CHMS-5120,-,-,-,-,-,0.561,,-,1,91.3,-,15.1,-,91.8,-,16.7,-
16-17,SPRING,Section,SSCI,CHMS,CHMS,5120,L1,16-17-SPRING-CHMS-5120,16-17-SPRING-CHMS-5120-L1,-,-,-,41,0.561,,-,-,91.3,-,15.1,-,91.8,-,16.7,-
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5120,L1,16-17-SPRING-CHMS-5120,16-17-SPRING-CHMS-5120-L1,16-17-SPRING-CHMS-5120-L1-SI1,"CHAN, Kwan Kit Jason",kkjchan,41,0.561,,0.512,-,91.3,92.9,16.2,14,90.2,91.7,16.4,14.4
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5120,L1,16-17-SPRING-CHMS-5120,16-17-SPRING-CHMS-5120-L1,16-17-SPRING-CHMS-5120-L1-SI2,"TSANG, Ming Wai Emily",chetsang,41,0.561,,0.512,-,91.3,92.9,14.3,11.6,93.5,96.4,17.2,9
16-17,SPRING,Course,SSCI,CHMS,CHMS,5130,-,16-17-SPRING-CHMS-5130,-,-,-,-,-,0.829,,-,1,85.7,-,17.8,-,88.9,-,21.9,-
16-17,SPRING,Section,SSCI,CHMS,CHMS,5130,L1,16-17-SPRING-CHMS-5130,16-17-SPRING-CHMS-5130-L1,-,-,-,38,0.829,,-,-,85.7,-,17.8,-,88.9,-,21.9,-
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5130,L1,16-17-SPRING-CHMS-5130,16-17-SPRING-CHMS-5130-L1,16-17-SPRING-CHMS-5130-L1-SI1,"WILLIAMS, Ian Duncan",chwill,38,0.842,,0.789,-,85.2,86.7,18.9,15.7,87.5,90,26.2,21.4
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5130,L1,16-17-SPRING-CHMS-5130,16-17-SPRING-CHMS-5130-L1,16-17-SPRING-CHMS-5130-L1-SI2,"YAN, Henry He",hyan,38,0.816,,0.763,-,86.3,87.1,16.9,15.8,90.3,91.4,16.7,15.3
16-17,SPRING,Course,SSCI,CHMS,CHMS,5140,-,16-17-SPRING-CHMS-5140,-,-,-,-,-,0.667,,0.571,1,94.6,97.9,14.5,7.2,96.4,100,13.4,0
16-17,SPRING,Section,SSCI,CHMS,CHMS,5140,L1,16-17-SPRING-CHMS-5140,16-17-SPRING-CHMS-5140-L1,-,-,-,21,0.667,,0.571,-,94.6,97.9,14.5,7.2,96.4,100,13.4,0
16-17,SPRING,Instructor,SSCI,CHMS,CHMS,5140,L1,16-17-SPRING-CHMS-5140,16-17-SPRING-CHMS-5140-L1,16-17-SPRING-CHMS-5140-L1-SI,"YEUNG, Lam Lung",chyeungl,21,0.667,,0.571,-,94.6,97.9,14.5,7.2,96.4,100,13.4,0
16-17,SPRING,Course,SSCI,CHEM,CHEM,1004,-,16-17-SPRING-CHEM-1004,-,-,-,-,-,0.508,,0.492,1,77.8,78.7,23.4,21.3,87.7,88.5,18.4,16.8
16-17,SPRING,Section,SSCI,CHEM,CHEM,1004,L1,16-17-SPRING-CHEM-1004,16-17-SPRING-CHEM-1004-L1,-,-,-,126,0.508,,0.492,-,77.8,78.7,23.4,21.3,87.7,88.5,18.4,16.8
