Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
23-24,SPRING,School,SSCI,-,-,-,-,-,-,-,-,-,-,0.377,,-,250,4.07,-,0.9,-,4.16,-,0.89,-
23-24,SPRING,Dept / Course Group,SSCI,CHMS,-,-,-,-,-,-,-,-,-,0.261,,-,6,4.48,-,0.65,-,4.54,-,0.66,-
23-24,SPRING,Dept / Course Group,SSCI,BTEC,-,-,-,-,-,-,-,-,-,0.341,,-,7,4.42,-,0.8,-,4.59,-,0.64,-
23-24,SPRING,Dept / Course Group,SSCI,BIBU-SSCI,-,-,-,-,-,-,-,-,-,0.31,Y,-,1,2.85,-,1.46,-,3.0,-,1.47,-
23-24,SPRING,Dept / Course Group,SSCI,CHEM,-,-,-,-,-,-,-,-,-,0.402,,-,40,4.03,-,0.84,-,4.08,-,0.89,-
23-24,SPRING,Dept / Course Group,SSCI,DASC,-,-,-,-,-,-,-,-,-,0.441,,-,5,4.04,-,1.02,-,4.13,-,1.02,-
23-24,SPRING,Dept / Course Group,SSCI,ENTR-SSCI,-,-,-,-,-,-,-,-,-,0.571,Y,-,2,4.63,-,0.52,-,4.38,-,0.52,-
23-24,SPRING,Dept / Course Group,SSCI,LIFS,-,-,-,-,-,-,-,-,-,0.363,,-,30,4.0,-,0.81,-,4.16,-,0.88,-
23-24,SPRING,Dept / Course Group,SSCI,MFIT-SSCI,-,-,-,-,-,-,-,-,-,0.313,,-,8,4.58,-,0.66,-,4.57,-,0.68,-
23-24,SPRING,Dept / Course Group,SSCI,MAED,-,-,-,-,-,-,-,-,-,0.652,,-,6,4.72,-,0.51,-,4.75,-,0.57,-
23-24,SPRING,Dept / Course Group,SSCI,MSDM,-,-,-,-,-,-,-,-,-,0.478,,-,6,4.22,-,0.76,-,4.24,-,0.86,-
23-24,SPRING,Dept / Course Group,SSCI,MATH,-,-,-,-,-,-,-,-,-,0.328,,-,64,3.97,-,1.01,-,4.09,-,1.0,-
23-24,SPRING,Dept / Course Group,SSCI,NANO,-,-,-,-,-,-,-,-,-,0.667,Y,-,1,4.5,-,0.58,-,4.5,-,0.58,-
23-24,SPRING,Dept / Course Group,SSCI,OCES,-,-,-,-,-,-,-,-,-,0.477,,-,25,4.08,-,0.76,-,4.07,-,0.83,-
23-24,SPRING,Dept / Course Group,SSCI,PHYS,-,-,-,-,-,-,-,-,-,0.409,,-,37,3.97,-,0.94,-,4.16,-,0.87,-
23-24,SPRING,Dept / Course Group,SSCI,SCIE,-,-,-,-,-,-,-,-,-,0.362,,-,4,3.94,-,1.03,-,3.89,-,0.94,-
23-24,SPRING,Dept / Course Group,SSCI,CSIC,-,-,-,-,-,-,-,-,-,0.538,Y,-,1,4.71,-,0.49,-,4.71,-,0.49,-
23-24,SPRING,Dept / Course Group,SSCI,MAFS,-,-,-,-,-,-,-,-,-,0.296,,-,7,4.57,-,0.79,-,4.64,-,0.63,-
