Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
20-21,SUMMER,School,SBM,-,-,-,-,-,-,-,-,-,-,0.475,,-,43,4.33,-,0.84,-,4.41,-,0.79,-
20-21,SUMMER,Dept / Course Group,SBM,ACCT,-,-,-,-,-,-,-,-,-,0.535,,-,5,4.32,-,0.7,-,4.39,-,0.72,-
20-21,SUMMER,Dept / Course Group,SBM,ENTR-SBM,-,-,-,-,-,-,-,-,-,0.571,Y,-,1,4.5,-,0.58,-,4.75,-,0.5,-
20-21,SUMMER,Dept / Course Group,SBM,FINA,-,-,-,-,-,-,-,-,-,0.441,,-,1,4.77,-,0.71,-,4.77,-,0.82,-
20-21,SUMMER,Dept / Course Group,SBM,ISOM,-,-,-,-,-,-,-,-,-,0.336,,-,7,4.31,-,0.74,-,4.41,-,0.64,-
20-21,SUMMER,Dept / Course Group,SBM,MIMT,-,-,-,-,-,-,-,-,-,0.806,,-,4,4.35,-,1.03,-,4.39,-,1.05,-
20-21,SUMMER,Dept / Course Group,SBM,MGMT,-,-,-,-,-,-,-,-,-,0.395,,-,12,4.27,-,0.9,-,4.35,-,0.9,-
20-21,SUMMER,Dept / Course Group,SBM,MARK,-,-,-,-,-,-,-,-,-,0.61,,-,1,4.6,-,0.87,-,4.6,-,0.71,-
20-21,SUMMER,Dept / Course Group,SBM,SBMT,-,-,-,-,-,-,-,-,-,0.535,,-,12,4.34,-,0.8,-,4.42,-,0.72,-
20-21,SUMMER,Course,SBM,ACCT,ACCT,1010,-,20-21-SUMMER-ACCT-1010,-,-,-,-,-,0.514,,-,2,4.16,-,0.76,-,4.26,-,0.87,-
20-21,SUMMER,Section,SBM,ACCT,ACCT,1010,L1,20-21-SUMMER-ACCT-1010,20-21-SUMMER-ACCT-1010-L1,-,-,-,20,0.25,Y,0.15,-,4.6,4.67,0.55,0.58,4.8,5,0.45,0
20-21,SUMMER,Instructor,SBM,ACCT,ACCT,1010,L1,20-21-SUMMER-ACCT-1010,20-21-SUMMER-ACCT-1010-L1,20-21-SUMMER-ACCT-1010-L1-SI,"WANG, Juanting",jwangeq,20,0.25,Y,0.15,-,4.6,4.67,0.55,0.58,4.8,5,0.45,0
20-21,SUMMER,Section,SBM,ACCT,ACCT,1010,L2,20-21-SUMMER-ACCT-1010,20-21-SUMMER-ACCT-1010-L2,-,-,-,17,0.824,,0.706,-,4,4,0.78,0.74,4.07,4.17,0.92,0.72
20-21,SUMMER,Instructor,SBM,ACCT,ACCT,1010,L2,20-21-SUMMER-ACCT-1010,20-21-SUMMER-ACCT-1010-L2,20-21-SUMMER-ACCT-1010-L2-SI,"ZHU, Ruichao",rzhuah,17,0.824,,0.706,-,4,4,0.78,0.74,4.07,4.17,0.92,0.72
20-21,SUMMER,Course,SBM,ACCT,ACCT,2010,-,20-21-SUMMER-ACCT-2010,-,-,-,-,-,0.526,Y,0.421,1,4.3,4.38,0.67,0.52,4.4,4.38,0.52,0.52
20-21,SUMMER,Section,SBM,ACCT,ACCT,2010,L1,20-21-SUMMER-ACCT-2010,20-21-SUMMER-ACCT-2010-L1,-,-,-,19,0.526,Y,0.421,-,4.3,4.38,0.67,0.52,4.4,4.38,0.52,0.52
20-21,SUMMER,Instructor,SBM,ACCT,ACCT,2010,L1,20-21-SUMMER-ACCT-2010,20-21-SUMMER-ACCT-2010-L1,20-21-SUMMER-ACCT-2010-L1-SI,"JIN, Chao",cjinac,19,0.526,Y,0.421,-,4.3,4.38,0.67,0.52,4.4,4.38,0.52,0.52
20-21,SUMMER,Course,SBM,ACCT,ACCT,5650,-,20-21-SUMMER-ACCT-5650,-,-,-,-,-,0.625,Y,-,1,4.4,-,0.55,-,4.4,-,0.55,-
20-21,SUMMER,Section,SBM,ACCT,ACCT,5650,L1,20-21-SUMMER-ACCT-5650,20-21-SUMMER-ACCT-5650-L1,-,-,-,8,0.625,Y,-,-,4.4,-,0.55,-,4.4,-,0.55,-
20-21,SUMMER,Instructor,SBM,ACCT,ACCT,5650,L1,20-21-SUMMER-ACCT-5650,20-21-SUMMER-ACCT-5650-L1,20-21-SUMMER-ACCT-5650-L1-SI,"CHAN, Dennis S S",acdennis,8,0.625,Y,0.375,-,4.4,4.33,0.55,0.58,4.4,4.33,0.55,0.58
20-21,SUMMER,Course,SBM,ACCT,ACCT,6900G,-,20-21-SUMMER-ACCT-6900G,-,-,-,-,-,0.571,Y,-,1,5,-,0,-,5,-,0,-
20-21,SUMMER,Section,SBM,ACCT,ACCT,6900G,L1,20-21-SUMMER-ACCT-6900G,20-21-SUMMER-ACCT-6900G-L1,-,-,-,7,0.571,Y,-,-,5,-,0,-,5,-,0,-
20-21,SUMMER,Instructor,SBM,ACCT,ACCT,6900G,L1,20-21-SUMMER-ACCT-6900G,20-21-SUMMER-ACCT-6900G-L1,20-21-SUMMER-ACCT-6900G-L1-SI,HUNG Mingyi,acmy,7,0.571,Y,0.286,-,5,5,0,0,5,5,0,0
20-21,SUMMER,Course,SBM,ENTR-SBM,ENTR,3360,-,20-21-SUMMER-ENTR-3360,-,-,-,-,-,0.571,Y,0.286,1,4.5,4.5,0.58,0.71,4.75,5,0.5,0
20-21,SUMMER,Section,SBM,ENTR-SBM,ENTR,3360,L1,20-21-SUMMER-ENTR-3360,20-21-SUMMER-ENTR-3360-L1,-,-,-,7,0.571,Y,0.286,-,4.5,4.5,0.58,0.71,4.75,5,0.5,0
20-21,SUMMER,Instructor,SBM,ENTR-SBM,ENTR,3360,L1,20-21-SUMMER-ENTR-3360,20-21-SUMMER-ENTR-3360-L1,20-21-SUMMER-ENTR-3360-L1-SI,"LEUNG, Suk Wai Winnie",eewswleung,7,0.571,Y,0.286,-,4.5,4.5,0.58,0.71,4.75,5,0.5,0
20-21,SUMMER,Course,SBM,FINA,FINA,5390,-,20-21-SUMMER-FINA-5390,-,-,-,-,-,0.441,,0.407,1,4.77,4.88,0.71,0.45,4.77,4.92,0.82,0.28
20-21,SUMMER,Section,SBM,FINA,FINA,5390,L1,20-21-SUMMER-FINA-5390,20-21-SUMMER-FINA-5390-L1,-,-,-,59,0.441,,0.407,-,4.77,4.88,0.71,0.45,4.77,4.92,0.82,0.28
20-21,SUMMER,Instructor,SBM,FINA,FINA,5390,L1,20-21-SUMMER-FINA-5390,20-21-SUMMER-FINA-5390-L1,20-21-SUMMER-FINA-5390-L1-SI,"FRANKLIN, Laurence Craig",lcfran,59,0.441,,0.407,-,4.77,4.88,0.71,0.45,4.77,4.92,0.82,0.28
20-21,SUMMER,Course,SBM,ISOM,ISOM,1380,-,20-21-SUMMER-ISOM-1380,-,-,-,-,-,0.346,,-,1,3.93,-,0.78,-,4.07,-,0.62,-
20-21,SUMMER,Section,SBM,ISOM,ISOM,1380,L1,20-21-SUMMER-ISOM-1380,20-21-SUMMER-ISOM-1380-L1,-,-,-,78,0.346,,-,-,3.93,-,0.78,-,4.07,-,0.62,-
20-21,SUMMER,Instructor,SBM,ISOM,ISOM,1380,L1,20-21-SUMMER-ISOM-1380,20-21-SUMMER-ISOM-1380-L1,20-21-SUMMER-ISOM-1380-L1-SI,"HONG, Se-joon",sejoon,78,0.346,,0.321,-,3.93,3.96,0.78,0.68,4.07,4.08,0.62,0.57
20-21,SUMMER,Course,SBM,ISOM,ISOM,3000E,-,20-21-SUMMER-ISOM-3000E,-,-,-,-,-,0.355,Y,-,1,4.36,-,0.67,-,4.36,-,0.67,-
20-21,SUMMER,Section,SBM,ISOM,ISOM,3000E,L1,20-21-SUMMER-ISOM-3000E,20-21-SUMMER-ISOM-3000E-L1,-,-,-,31,0.355,Y,-,-,4.36,-,0.67,-,4.36,-,0.67,-
20-21,SUMMER,Instructor,SBM,ISOM,ISOM,3000E,L1,20-21-SUMMER-ISOM-3000E,20-21-SUMMER-ISOM-3000E-L1,20-21-SUMMER-ISOM-3000E-L1-SI,"KIM, Yongsuk",yongskim,31,0.355,Y,0.29,-,4.36,4.44,0.67,0.53,4.36,4.44,0.67,0.53
20-21,SUMMER,Course,SBM,ISOM,ISOM,3310,-,20-21-SUMMER-ISOM-3310,-,-,-,-,-,0.161,Y,-,1,3.8,-,1.1,-,4,-,0.71,-
20-21,SUMMER,Section,SBM,ISOM,ISOM,3310,L1,20-21-SUMMER-ISOM-3310,20-21-SUMMER-ISOM-3310-L1,-,-,-,31,0.161,Y,-,-,3.8,-,1.1,-,4,-,0.71,-
20-21,SUMMER,Instructor,SBM,ISOM,ISOM,3310,L1,20-21-SUMMER-ISOM-3310,20-21-SUMMER-ISOM-3310-L1,20-21-SUMMER-ISOM-3310-L1-SI,"TEH, Jack H H",jteh,31,0.161,Y,0.097,-,3.8,4,1.1,0,4,4,0.71,0
20-21,SUMMER,Course,SBM,ISOM,ISOM,3400,-,20-21-SUMMER-ISOM-3400,-,-,-,-,-,0.4,Y,0.32,1,4.6,4.63,0.52,0.52,4.6,4.63,0.52,0.52
20-21,SUMMER,Section,SBM,ISOM,ISOM,3400,L1,20-21-SUMMER-ISOM-3400,20-21-SUMMER-ISOM-3400-L1,-,-,-,25,0.4,Y,0.32,-,4.6,4.63,0.52,0.52,4.6,4.63,0.52,0.52
20-21,SUMMER,Instructor,SBM,ISOM,ISOM,3400,L1,20-21-SUMMER-ISOM-3400,20-21-SUMMER-ISOM-3400-L1,20-21-SUMMER-ISOM-3400-L1-SI,"ZHOU, Jiali",jzhoubf,25,0.4,Y,0.32,-,4.6,4.63,0.52,0.52,4.6,4.63,0.52,0.52
20-21,SUMMER,Course,SBM,ISOM,ISOM,3710,-,20-21-SUMMER-ISOM-3710,-,-,-,-,-,0.207,Y,-,1,4.5,-,0.52,-,4.67,-,0.49,-
20-21,SUMMER,Section,SBM,ISOM,ISOM,3710,L1,20-21-SUMMER-ISOM-3710,20-21-SUMMER-ISOM-3710-L1,-,-,-,29,0.207,Y,-,-,4.5,-,0.52,-,4.67,-,0.49,-
20-21,SUMMER,Instructor,SBM,ISOM,ISOM,3710,L1,20-21-SUMMER-ISOM-3710,20-21-SUMMER-ISOM-3710-L1,20-21-SUMMER-ISOM-3710-L1-SI1,"HUANG, Hu",hhuangan,29,0.207,Y,0.138,-,4.5,4.5,0.55,0.58,4.67,4.75,0.52,0.5
20-21,SUMMER,Instructor,SBM,ISOM,ISOM,3710,L1,20-21-SUMMER-ISOM-3710,20-21-SUMMER-ISOM-3710-L1,20-21-SUMMER-ISOM-3710-L1-SI2,"LU, Wentao",wluaj,29,0.207,Y,0.138,-,4.5,4.5,0.55,0.58,4.67,4.75,0.52,0.5
20-21,SUMMER,Course,SBM,ISOM,ISOM,5400,-,20-21-SUMMER-ISOM-5400,-,-,-,-,-,0.0,Y,-,1,-,-,-,-,-,-,-,-
