Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
24-25,SPRING,School,SBM,-,-,-,-,-,-,-,-,-,-,0.371,,-,450,4.32,-,0.87,-,4.43,-,0.82,-
24-25,SPRING,Dept / Course Group,SBM,ACCT,-,-,-,-,-,-,-,-,-,0.37,,-,50,4.38,-,0.8,-,4.5,-,0.73,-
24-25,SPRING,Dept / Course Group,SBM,BIBU-SBM,-,-,-,-,-,-,-,-,-,0.784,,-,1,3.66,-,0.72,-,4.28,-,0.59,-
24-25,SPRING,Dept / Course Group,SBM,ECON,-,-,-,-,-,-,-,-,-,0.301,,-,55,4.41,-,0.79,-,4.5,-,0.77,-
24-25,SPRING,Dept / Course Group,SBM,ENTR-SBM,-,-,-,-,-,-,-,-,-,0.404,,-,4,4.4,-,0.84,-,4.48,-,0.82,-
24-25,SPRING,Dept / Course Group,SBM,FINA,-,-,-,-,-,-,-,-,-,0.479,,-,70,4.48,-,0.79,-,4.54,-,0.79,-
24-25,SPRING,Dept / Course Group,SBM,GBUS,-,-,-,-,-,-,-,-,-,0.374,,-,6,4.52,-,0.71,-,4.64,-,0.67,-
24-25,SPRING,Dept / Course Group,SBM,ISOM,-,-,-,-,-,-,-,-,-,0.308,,-,118,4.18,-,0.95,-,4.29,-,0.9,-
24-25,SPRING,Dept / Course Group,SBM,MFIT-SBM,-,-,-,-,-,-,-,-,-,0.218,,-,10,4.75,-,0.52,-,4.81,-,0.42,-
24-25,SPRING,Dept / Course Group,SBM,MIMT,-,-,-,-,-,-,-,-,-,0.476,,-,11,4.06,-,1.07,-,4.18,-,1.07,-
24-25,SPRING,Dept / Course Group,SBM,MGMT,-,-,-,-,-,-,-,-,-,0.412,,-,65,4.26,-,0.89,-,4.42,-,0.77,-
24-25,SPRING,Dept / Course Group,SBM,MARK,-,-,-,-,-,-,-,-,-,0.398,,-,48,4.31,-,0.83,-,4.38,-,0.8,-
24-25,SPRING,Dept / Course Group,SBM,RMBI,-,-,-,-,-,-,-,-,-,0.32,,-,5,3.88,-,1.25,-,4.0,-,1.19,-
24-25,SPRING,Dept / Course Group,SBM,WBBA,-,-,-,-,-,-,-,-,-,0.66,,-,1,4.39,-,0.66,-,4.5,-,0.61,-
24-25,SPRING,Dept / Course Group,SBM,SBMT,-,-,-,-,-,-,-,-,-,0.499,,-,10,4.44,-,0.82,-,4.58,-,0.74,-
24-25,SPRING,Dept / Course Group,SBM,SBMT-SBM,-,-,-,-,-,-,-,-,-,0.529,,-,1,4.86,-,0.35,-,4.84,-,0.47,-
24-25,SPRING,Course,SBM,ACCT,ACCT,2200,-,24-25-SPRING-ACCT-2200,-,-,-,-,-,0.312,,-,14,4.19,-,0.82,-,4.33,-,0.77,-
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L01,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L01,-,-,-,65,0.231,Y,-,-,3.93,-,1.1,-,4.0,-,1.13,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L01,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L01,24-25-SPRING-ACCT-2200-L01-SI,"LEUNG, Chi Kin Tommy",actommyleung,65,0.231,Y,0.2,-,3.93,4.08,1.1,0.76,4.0,4.15,1.13,0.8
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L02,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L02,-,-,-,63,0.254,Y,-,-,4.25,-,0.45,-,4.25,-,0.45,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L02,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L02,24-25-SPRING-ACCT-2200-L02-SI,"LEUNG, Chi Kin Tommy",actommyleung,63,0.254,Y,0.222,-,4.25,4.21,0.45,0.43,4.25,4.21,0.45,0.43
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L03,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L03,-,-,-,32,0.281,Y,-,-,4.22,-,0.83,-,4.33,-,0.71,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L03,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L03,24-25-SPRING-ACCT-2200-L03-SI,"LEUNG, Chi Kin Tommy",actommyleung,32,0.281,Y,0.219,-,4.22,4.29,0.83,0.76,4.33,4.43,0.71,0.53
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L04,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L04,-,-,-,65,0.431,,-,-,4.21,-,1.07,-,4.39,-,0.88,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L04,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L04,24-25-SPRING-ACCT-2200-L04-SI,"KIM, Hwa Young",achykim,65,0.431,,0.4,-,4.21,4.31,1.07,0.88,4.39,4.5,0.88,0.58
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L05,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L05,-,-,-,59,0.339,Y,-,-,4.4,-,0.6,-,4.55,-,0.51,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L05,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L05,24-25-SPRING-ACCT-2200-L05-SI,"KIM, Hwa Young",achykim,59,0.339,Y,0.305,-,4.4,4.44,0.6,0.51,4.55,4.56,0.51,0.51
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L06,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L06,-,-,-,63,0.524,,-,-,4.09,-,0.84,-,4.33,-,0.74,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L06,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L06,24-25-SPRING-ACCT-2200-L06-SI,"KIM, Hwa Young",achykim,63,0.524,,0.492,-,4.09,4.13,0.84,0.76,4.33,4.35,0.74,0.71
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L07,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L07,-,-,-,63,0.365,Y,-,-,4.39,-,0.5,-,4.57,-,0.51,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L07,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L07,24-25-SPRING-ACCT-2200-L07-SI,"CHEUNG, Steven",acstcheung,63,0.365,Y,0.333,-,4.39,4.38,0.5,0.5,4.57,4.57,0.51,0.51
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L08,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L08,-,-,-,64,0.406,,-,-,4.35,-,0.75,-,4.54,-,0.65,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L08,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L08,24-25-SPRING-ACCT-2200-L08-SI,"CHEUNG, Steven",acstcheung,64,0.406,,0.375,-,4.35,4.42,0.75,0.58,4.54,4.58,0.65,0.58
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L09,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L09,-,-,-,65,0.4,,-,-,4.38,-,0.64,-,4.69,-,0.47,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L09,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L09,24-25-SPRING-ACCT-2200-L09-SI,"CHEUNG, Steven",acstcheung,65,0.4,,0.369,-,4.38,4.42,0.64,0.58,4.69,4.71,0.47,0.46
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L10,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L10,-,-,-,64,0.234,Y,-,-,3.93,-,0.8,-,4.13,-,0.64,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L10,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L10,24-25-SPRING-ACCT-2200-L10-SI,"WANG, Jing",acemily,64,0.234,Y,0.203,-,3.93,4,0.8,0.58,4.13,4.15,0.64,0.55
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L11,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L11,-,-,-,65,0.246,Y,-,-,4.31,-,0.95,-,4.38,-,0.81,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L11,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L11,24-25-SPRING-ACCT-2200-L11-SI,"WANG, Jing",acemily,65,0.246,Y,0.215,-,4.31,4.43,0.95,0.76,4.38,4.5,0.81,0.52
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L12,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L12,-,-,-,64,0.219,Y,-,-,4.14,-,0.66,-,4.29,-,0.61,-
24-25,SPRING,Instructor,SBM,ACCT,ACCT,2200,L12,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L12,24-25-SPRING-ACCT-2200-L12-SI,"WANG, Jing",acemily,64,0.219,Y,0.188,-,4.14,4.17,0.66,0.58,4.29,4.33,0.61,0.49
24-25,SPRING,Section,SBM,ACCT,ACCT,2200,L13,24-25-SPRING-ACCT-2200,24-25-SPRING-ACCT-2200-L13,-,-,-,64,0.219,Y,-,-,3.64,-,1.08,-,3.57,-,1.16,-
