Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
19-20,FALL,School,SBM,-,-,-,-,-,-,-,-,-,-,0.475,,-,363,78.8,-,23.7,-,82.9,-,22.6,-
19-20,FALL,Dept / Course Group,SBM,ACCT,-,-,-,-,-,-,-,-,-,0.54,,-,51,78.6,-,23.1,-,82.3,-,23,-
19-20,FALL,Dept / Course Group,SBM,BIBU-SBM,-,-,-,-,-,-,-,-,-,0.3,Y,-,1,63.5,-,28.5,-,70.8,-,27.3,-
19-20,FALL,Dept / Course Group,SBM,ECON,-,-,-,-,-,-,-,-,-,0.486,,-,51,76.2,-,25.9,-,78.7,-,26.3,-
19-20,FALL,Dept / Course Group,SBM,ENTR-SBM,-,-,-,-,-,-,-,-,-,0.397,,-,2,76.2,-,22.4,-,75.4,-,21.9,-
19-20,FALL,Dept / Course Group,SBM,FINA,-,-,-,-,-,-,-,-,-,0.521,,-,56,80.8,-,24,-,84.5,-,22.1,-
19-20,FALL,Dept / Course Group,SBM,GBUS,-,-,-,-,-,-,-,-,-,0.248,Y,-,3,88.2,-,16.4,-,88.3,-,15.7,-
19-20,FALL,Dept / Course Group,SBM,ISOM,-,-,-,-,-,-,-,-,-,0.449,,-,100,80.4,-,22.5,-,84.6,-,20.9,-
19-20,FALL,Dept / Course Group,SBM,MIMT,-,-,-,-,-,-,-,-,-,0.865,,-,12,80.8,-,23.4,-,86.4,-,20.4,-
19-20,FALL,Dept / Course Group,SBM,MGMT,-,-,-,-,-,-,-,-,-,0.413,,-,61,79.1,-,22.3,-,84.9,-,19.1,-
19-20,FALL,Dept / Course Group,SBM,MARK,-,-,-,-,-,-,-,-,-,0.426,,-,28,75.7,-,25.5,-,80.6,-,24.6,-
19-20,FALL,Dept / Course Group,SBM,RMBI,-,-,-,-,-,-,-,-,-,0.489,,-,3,66.5,-,29.5,-,72.4,-,30.3,-
19-20,FALL,Dept / Course Group,SBM,SBMT,-,-,-,-,-,-,-,-,-,0.229,Y,-,1,77.3,-,18.4,-,78.1,-,18.8,-
19-20,FALL,Course,SBM,ACCT,ACCT,2010,-,19-20-FALL-ACCT-2010,-,-,-,-,-,0.596,,-,16,78,-,19.7,-,83.1,-,20,-
19-20,FALL,Section,SBM,ACCT,ACCT,2010,L01,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L01,-,-,-,70,0.6,,0.571,-,81,81.3,17.3,16.7,80.4,81.3,18.8,16.7
19-20,FALL,Instructor,SBM,ACCT,ACCT,2010,L01,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L01,19-20-FALL-ACCT-2010-L01-SI,"CHEN, Szu Fan",acsfc,70,0.6,,0.571,-,81,81.3,17.3,16.7,80.4,81.3,18.8,16.7
19-20,FALL,Section,SBM,ACCT,ACCT,2010,L02,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L02,-,-,-,70,0.457,,0.429,-,73.4,74.2,23.7,22.2,70.3,70.8,26.5,25.5
19-20,FALL,Instructor,SBM,ACCT,ACCT,2010,L02,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L02,19-20-FALL-ACCT-2010-L02-SI,"CHEN, Szu Fan",acsfc,70,0.457,,0.429,-,73.4,74.2,23.7,22.2,70.3,70.8,26.5,25.5
19-20,FALL,Section,SBM,ACCT,ACCT,2010,L03,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L03,-,-,-,67,0.448,,0.418,-,74.2,75,18,15.2,75.8,75.9,15.4,14.4
19-20,FALL,Instructor,SBM,ACCT,ACCT,2010,L03,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L03,19-20-FALL-ACCT-2010-L03-SI,"CHEN, Szu Fan",acsfc,67,0.448,,0.418,-,74.2,75,18,15.2,75.8,75.9,15.4,14.4
19-20,FALL,Section,SBM,ACCT,ACCT,2010,L04,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L04,-,-,-,72,0.671,,0.644,-,90.1,90.8,15.2,14.3,95.3,96.2,11.1,9.1
19-20,FALL,Instructor,SBM,ACCT,ACCT,2010,L04,19-20-FALL-ACCT-2010,19-20-FALL-ACCT-2010-L04,19-20-FALL-ACCT-2010-L04-SI,"TANG, Chao",actang,72,0.671,,0.644,-,90.1,90.8,15.2,14.3,95.3,96.2,11.1,9.1
