Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
20-21,FALL,School,SBM,-,-,-,-,-,-,-,-,-,-,0.502,,-,372,4.15,-,0.92,-,4.27,-,0.9,-
20-21,FALL,Dept / Course Group,SBM,ACCT,-,-,-,-,-,-,-,-,-,0.549,,-,49,4.12,-,0.89,-,4.23,-,0.93,-
20-21,FALL,Dept / Course Group,SBM,BIBU-SBM,-,-,-,-,-,-,-,-,-,0.271,Y,-,1,3.88,-,0.59,-,4,-,0.85,-
20-21,FALL,Dept / Course Group,SBM,ECON,-,-,-,-,-,-,-,-,-,0.561,,-,58,4.11,-,0.91,-,4.24,-,0.9,-
20-21,FALL,Dept / Course Group,SBM,ENTR-SBM,-,-,-,-,-,-,-,-,-,0.618,,-,3,3.7,-,0.93,-,3.89,-,0.7,-
20-21,FALL,Dept / Course Group,SBM,FINA,-,-,-,-,-,-,-,-,-,0.548,,-,53,4.23,-,0.94,-,4.34,-,0.91,-
20-21,FALL,Dept / Course Group,SBM,GBUS,-,-,-,-,-,-,-,-,-,0.514,,-,4,4.37,-,0.8,-,4.43,-,0.78,-
20-21,FALL,Dept / Course Group,SBM,ISOM,-,-,-,-,-,-,-,-,-,0.486,,-,106,4.16,-,0.94,-,4.3,-,0.88,-
20-21,FALL,Dept / Course Group,SBM,MIMT,-,-,-,-,-,-,-,-,-,0.811,,-,12,4.34,-,0.86,-,4.48,-,0.8,-
20-21,FALL,Dept / Course Group,SBM,MGMT,-,-,-,-,-,-,-,-,-,0.461,,-,57,4.13,-,0.9,-,4.25,-,0.86,-
20-21,FALL,Dept / Course Group,SBM,MARK,-,-,-,-,-,-,-,-,-,0.407,,-,27,4.04,-,1.02,-,4.19,-,1.04,-
20-21,FALL,Dept / Course Group,SBM,RMBI,-,-,-,-,-,-,-,-,-,0.381,,-,5,4.36,-,0.82,-,4.41,-,0.93,-
20-21,FALL,Dept / Course Group,SBM,WBBA,-,-,-,-,-,-,-,-,-,0.295,Y,-,1,4.11,-,0.79,-,4.22,-,0.88,-
20-21,FALL,Dept / Course Group,SBM,SBMT,-,-,-,-,-,-,-,-,-,0.335,,-,2,4.16,-,0.88,-,4.29,-,0.77,-
20-21,FALL,Course,SBM,ACCT,ACCT,2010,-,20-21-FALL-ACCT-2010,-,-,-,-,-,0.619,,-,17,4.17,-,0.75,-,4.34,-,0.78,-
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L01,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L01,-,-,-,62,0.667,,-,-,4.45,-,0.67,-,4.62,-,0.58,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L01,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L01,20-21-FALL-ACCT-2010-L01-SI,"BHAMHWANI, Siddharth",acsidd,62,0.667,,0.635,-,4.45,4.5,0.67,0.55,4.62,4.65,0.58,0.53
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L02,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L02,-,-,-,66,0.636,,-,-,4.57,-,0.59,-,4.74,-,0.5,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L02,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L02,20-21-FALL-ACCT-2010-L02-SI,"BHAMHWANI, Siddharth",acsidd,66,0.636,,0.606,-,4.57,4.6,0.59,0.55,4.74,4.78,0.5,0.42
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L03,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L03,-,-,-,66,0.682,,-,-,4.22,-,0.6,-,4.49,-,0.59,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L03,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L03,20-21-FALL-ACCT-2010-L03-SI,"BHAMHWANI, Siddharth",acsidd,66,0.682,,0.652,-,4.22,4.23,0.6,0.57,4.49,4.51,0.59,0.55
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L04,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L04,-,-,-,66,0.515,,-,-,3.82,-,0.87,-,4.21,-,0.77,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L04,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L04,20-21-FALL-ACCT-2010-L04-SI,"TANG, Chao",actang,66,0.515,,0.485,-,3.82,3.84,0.87,0.81,4.21,4.25,0.77,0.67
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L05,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L05,-,-,-,66,0.621,,-,-,4.32,-,0.57,-,4.56,-,0.63,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L05,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L05,20-21-FALL-ACCT-2010-L05-SI,"TANG, Chao",actang,66,0.621,,0.591,-,4.32,4.33,0.57,0.53,4.56,4.59,0.63,0.59
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L06,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L06,-,-,-,60,0.667,,-,-,4.3,-,0.56,-,4.55,-,0.55,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L06,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L06,20-21-FALL-ACCT-2010-L06-SI,"TANG, Chao",actang,60,0.667,,0.633,-,4.3,4.32,0.56,0.53,4.55,4.58,0.55,0.5
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L07,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L07,-,-,-,60,0.75,,-,-,4.18,-,0.65,-,4.24,-,0.77,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L07,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L07,20-21-FALL-ACCT-2010-L07-SI,MAK Kelvin P,acmak,60,0.75,,0.717,-,4.18,4.19,0.65,0.63,4.24,4.3,0.77,0.6
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L08,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L08,-,-,-,64,0.453,,-,-,4.0,-,0.71,-,4.1,-,0.72,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L08,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L08,20-21-FALL-ACCT-2010-L08-SI,MAK Kelvin P,acmak,64,0.453,,0.422,-,4.0,4.04,0.71,0.59,4.1,4.15,0.72,0.6
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L09,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L09,-,-,-,65,0.6,,-,-,4.23,-,0.74,-,4.13,-,0.8,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L09,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L09,20-21-FALL-ACCT-2010-L09-SI,MAK Kelvin P,acmak,65,0.6,,0.569,-,4.23,4.27,0.74,0.65,4.13,4.16,0.8,0.73
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L10,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L10,-,-,-,65,0.8,,-,-,4.02,-,0.8,-,4.13,-,0.91,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L10,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L10,20-21-FALL-ACCT-2010-L10-SI,"CHAN, Dennis S S",acdennis,65,0.8,,0.769,-,4.02,4.06,0.8,0.68,4.13,4.18,0.91,0.8
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L11,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L11,-,-,-,65,0.677,,-,-,4.05,-,0.68,-,4.16,-,0.68,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L11,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L11,20-21-FALL-ACCT-2010-L11-SI,"CHAN, Dennis S S",acdennis,65,0.677,,0.646,-,4.05,4.07,0.68,0.6,4.16,4.19,0.68,0.59
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L12,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L12,-,-,-,70,0.529,,-,-,4.43,-,0.5,-,4.76,-,0.44,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L12,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L12,20-21-FALL-ACCT-2010-L12-SI,"CHEN, Szu Fan",acsfc,70,0.529,,0.5,-,4.43,4.43,0.5,0.5,4.76,4.77,0.44,0.43
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L13,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L13,-,-,-,70,0.676,,-,-,4.31,-,0.55,-,4.5,-,0.74,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L13,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L13,20-21-FALL-ACCT-2010-L13-SI,"CHEN, Szu Fan",acsfc,70,0.676,,0.648,-,4.31,4.33,0.55,0.52,4.5,4.57,0.74,0.54
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L14,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L14,-,-,-,71,0.563,,-,-,3.93,-,1.1,-,4.18,-,1.04,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L14,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L14,20-21-FALL-ACCT-2010-L14-SI,"CHEN, Szu Fan",acsfc,71,0.563,,0.535,-,3.93,3.97,1.1,1,4.18,4.24,1.04,0.91
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L15,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L15,-,-,-,50,0.48,,-,-,3.63,-,1.1,-,4,-,0.93,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L15,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L15,20-21-FALL-ACCT-2010-L15-SI,"KWOK, Terry",actk,50,0.48,,0.44,-,3.63,3.68,1.1,0.95,4,4.05,0.93,0.84
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L16,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L16,-,-,-,48,0.542,,-,-,4.0,-,0.8,-,3.81,-,1.13,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L16,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L16,20-21-FALL-ACCT-2010-L16-SI,"KWOK, Terry",actk,48,0.542,,0.5,-,4.0,4.04,0.8,0.69,3.81,3.88,1.13,0.99
20-21,FALL,Section,SBM,ACCT,ACCT,2010,L17,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L17,-,-,-,62,0.629,,-,-,4.03,-,0.78,-,4.21,-,0.83,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,2010,L17,20-21-FALL-ACCT-2010,20-21-FALL-ACCT-2010-L17,20-21-FALL-ACCT-2010-L17-SI,"KWOK, Terry",actk,62,0.629,,0.597,-,4.03,4.08,0.78,0.6,4.21,4.27,0.83,0.65
20-21,FALL,Course,SBM,ACCT,ACCT,3010,-,20-21-FALL-ACCT-3010,-,-,-,-,-,0.47,,-,3,3.3,-,1.14,-,3.31,-,1.21,-
20-21,FALL,Section,SBM,ACCT,ACCT,3010,L1,20-21-FALL-ACCT-3010,20-21-FALL-ACCT-3010-L1,-,-,-,81,0.494,,-,-,3.35,-,1.1,-,3.23,-,1.12,-
20-21,FALL,Instructor,SBM,ACCT,ACCT,3010,L1,20-21-FALL-ACCT-3010,20-21-FALL-ACCT-3010-L1,20-21-FALL-ACCT-3010-L1-SI,Amy ZANG,aczang,81,0.494,,0.469,-,3.35,3.37,1.1,1.02,3.23,3.24,1.12,1.05
20-21,FALL,Section,SBM,ACCT,ACCT,3010,L2,20-21-FALL-ACCT-3010,20-21-FALL-ACCT-3010-L2,-,-,-,75,0.48,,-,-,3.25,-,1.25,-,3.44,-,1.32,-
