Academic Year,Term,Level of Statistics,School,Dept,Course Group,Course No,Section,Course Code,Section Code,Survey Name,Instructor's Name,Instructor's ITSC,Enrolment,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),Number of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall -  SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
17-18,FALL,School,SBM,-,-,-,-,-,-,-,-,-,-,0.562,,-,335,76,-,24.7,-,81.1,-,23.6,-
17-18,FALL,Dept / Course Group,SBM,ACCT,-,-,-,-,-,-,-,-,-,0.575,,-,48,75.6,-,23.4,-,80.5,-,22.9,-
17-18,FALL,Dept / Course Group,SBM,ECON,-,-,-,-,-,-,-,-,-,0.591,,-,50,78.1,-,23.7,-,81.4,-,23.8,-
17-18,FALL,Dept / Course Group,SBM,ENTR-SBM,-,-,-,-,-,-,-,-,-,0.674,,-,2,87.9,-,15.8,-,92,-,11.9,-
17-18,FALL,Dept / Course Group,SBM,FINA,-,-,-,-,-,-,-,-,-,0.575,,-,41,76.2,-,25.8,-,81.3,-,23.9,-
17-18,FALL,Dept / Course Group,SBM,GBUS,-,-,-,-,-,-,-,-,-,0.621,,-,3,76.5,-,25.3,-,77.8,-,24.1,-
17-18,FALL,Dept / Course Group,SBM,ISOM,-,-,-,-,-,-,-,-,-,0.526,,-,90,77.5,-,24.2,-,81.8,-,23.6,-
17-18,FALL,Dept / Course Group,SBM,MIMT,-,-,-,-,-,-,-,-,-,0.994,,-,6,73.1,-,24.4,-,83.5,-,18.3,-
17-18,FALL,Dept / Course Group,SBM,MGMT,-,-,-,-,-,-,-,-,-,0.553,,-,66,74.3,-,25.2,-,82.7,-,21.5,-
17-18,FALL,Dept / Course Group,SBM,MARK,-,-,-,-,-,-,-,-,-,0.542,,-,29,69.4,-,27.5,-,74.8,-,27.6,-
17-18,FALL,Course,SBM,ACCT,ACCT,1010,-,17-18-FALL-ACCT-1010,-,-,-,-,-,0.494,,0.461,3,81.3,81.7,15.7,14.7,87.5,88.4,15.6,14.3
17-18,FALL,Section,SBM,ACCT,ACCT,1010,L1,17-18-FALL-ACCT-1010,17-18-FALL-ACCT-1010-L1,-,-,-,59,0.475,,0.441,-,83.9,84.6,15.5,14.3,90.2,91.3,14.2,12.1
17-18,FALL,Instructor,SBM,ACCT,ACCT,1010,L1,17-18-FALL-ACCT-1010,17-18-FALL-ACCT-1010-L1,17-18-FALL-ACCT-1010-L1-SI,"CHAN, Dennis S S",acdennis,59,0.475,,0.441,-,83.9,84.6,15.5,14.3,90.2,91.3,14.2,12.1
17-18,FALL,Section,SBM,ACCT,ACCT,1010,L2,17-18-FALL-ACCT-1010,17-18-FALL-ACCT-1010-L2,-,-,-,60,0.567,,0.533,-,80.1,80.5,16,15.2,87.5,88.3,15.4,14.2
17-18,FALL,Instructor,SBM,ACCT,ACCT,1010,L2,17-18-FALL-ACCT-1010,17-18-FALL-ACCT-1010-L2,17-18-FALL-ACCT-1010-L2-SI,"CHAN, Dennis S S",acdennis,60,0.567,,0.533,-,80.1,80.5,16,15.2,87.5,88.3,15.4,14.2
17-18,FALL,Section,SBM,ACCT,ACCT,1010,L3,17-18-FALL-ACCT-1010,17-18-FALL-ACCT-1010-L3,-,-,-,59,0.441,,0.407,-,79.8,80.2,15.8,14.7,84.6,85.4,17.4,16.3
17-18,FALL,Instructor,SBM,ACCT,ACCT,1010,L3,17-18-FALL-ACCT-1010,17-18-FALL-ACCT-1010-L3,17-18-FALL-ACCT-1010-L3-SI,"CHAN, Dennis S S",acdennis,59,0.441,,0.407,-,79.8,80.2,15.8,14.7,84.6,85.4,17.4,16.3
17-18,FALL,Course,SBM,ACCT,ACCT,2010,-,17-18-FALL-ACCT-2010,-,-,-,-,-,0.698,,-,15,71.6,-,22,-,78.3,-,22.1,-
17-18,FALL,Section,SBM,ACCT,ACCT,2010,L01,17-18-FALL-ACCT-2010,17-18-FALL-ACCT-2010-L01,-,-,-,68,0.779,,0.75,-,74.5,75.5,23.3,20.9,81.1,82.4,22.9,20.2
17-18,FALL,Instructor,SBM,ACCT,ACCT,2010,L01,17-18-FALL-ACCT-2010,17-18-FALL-ACCT-2010-L01,17-18-FALL-ACCT-2010-L01-SI,"LI, Xinlei",acxinlei,68,0.779,,0.75,-,74.5,75.5,23.3,20.9,81.1,82.4,22.9,20.2
17-18,FALL,Section,SBM,ACCT,ACCT,2010,L02,17-18-FALL-ACCT-2010,17-18-FALL-ACCT-2010-L02,-,-,-,66,0.667,,0.636,-,79,79.2,19.4,19.1,85.8,86.3,17.4,16.7
17-18,FALL,Instructor,SBM,ACCT,ACCT,2010,L02,17-18-FALL-ACCT-2010,17-18-FALL-ACCT-2010-L02,17-18-FALL-ACCT-2010-L02-SI,"LI, Xinlei",acxinlei,66,0.667,,0.636,-,79,79.2,19.4,19.1,85.8,86.3,17.4,16.7
